723815,"DAGGETT BARSTOW-DAGGETT AP",CA,-8.0,34.850,-116.800,586
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code)
07/05/1989,14:00,1199,1321,950,1,9,925,1,9,109,1,13,981,1,9,928,1,9,137,1,13,510,1,18,0,A,7,0,A,7,44.4,A,7,12.8,A,7,16,A,7,944,A,7,290,A,7,8.8,A,7,80500,B,7,77777,A,7,2.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,15:00,1061,1321,826,1,9,902,1,9,100,1,13,856,1,9,903,1,9,129,1,13,316,1,18,0,A,7,0,A,7,44.4,A,7,12.8,A,7,16,A,7,944,A,7,280,A,7,8.8,A,7,80500,B,7,77777,A,7,2.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,16:00,870,1321,656,1,9,862,1,9,87,1,13,683,1,9,857,1,9,117,1,13,212,1,18,0,A,7,0,A,7,42.8,A,7,12.8,A,7,17,A,7,943,A,7,300,A,7,8.8,A,7,80500,B,7,77777,A,7,2.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,17:00,641,1321,451,1,9,786,1,9,69,1,13,481,1,9,774,1,9,106,1,13,157,1,18,0,A,7,0,A,7,43.3,A,7,12.2,A,7,16,A,7,943,A,7,290,A,7,8.8,A,7,80500,B,7,77777,A,7,2.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,18:00,388,1321,238,1,9,647,1,9,48,1,13,248,1,9,577,1,9,79,1,13,99,1,18,0,A,7,0,A,7,41.7,A,7,10.6,A,7,16,A,7,943,A,7,290,A,7,7.7,A,7,80500,B,7,77777,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,19:00,130,1321,55,1,13,307,1,9,25,1,13,56,1,13,171,1,9,40,1,13,45,1,21,0,A,7,0,A,7,38.9,A,7,8.3,A,7,16,A,7,943,A,7,270,A,7,8.8,A,7,80500,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,20:00,0,55,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,0,A,7,0,A,7,37.8,A,7,6.7,A,7,15,A,7,944,A,7,250,A,7,7.7,A,7,56300,B,7,77777,A,7,1.4,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,36.7,A,7,6.1,A,7,15,A,7,944,A,7,230,A,7,8.2,A,7,24100,B,7,77777,A,7,1.3,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,35.0,A,7,3.9,A,7,14,A,7,945,A,7,270,A,7,7.7,A,7,24100,B,7,77777,A,7,1.2,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,31.1,A,7,2.2,A,7,16,A,7,945,A,7,280,A,7,6.2,A,7,24100,B,7,77777,A,7,1.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/05/1989,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,29.4,A,7,0.0,A,7,15,A,7,945,A,7,280,A,7,7.2,A,7,24100,B,7,77777,A,7,0.9,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,27.2,A,7,1.1,A,7,18,A,7,945,A,7,290,A,7,4.6,A,7,24100,B,7,77777,A,7,1.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,25.6,A,7,1.7,A,7,21,A,7,945,A,7,250,A,7,6.2,A,7,24100,B,7,77777,A,7,1.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,24.4,A,7,2.2,A,7,24,A,7,946,A,7,250,A,7,5.7,A,7,24100,B,7,77777,A,7,1.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,23.9,A,7,2.2,A,7,24,A,7,946,A,7,260,A,7,5.7,A,7,24100,B,7,77777,A,7,1.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,05:00,11,407,10,1,13,45,1,9,6,1,13,0,1,13,0,1,9,0,1,13,0,1,21,0,A,7,0,A,7,23.3,A,7,2.2,A,7,25,A,7,946,A,7,250,A,7,4.6,A,7,40200,B,7,77777,A,7,1.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,06:00,198,1321,103,1,13,486,1,9,29,1,13,104,1,13,350,1,9,51,1,13,57,1,21,0,A,7,0,A,7,25.0,A,7,3.9,A,7,26,A,7,947,A,7,260,A,7,5.7,A,7,40200,B,7,77777,A,7,1.2,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,07:00,457,1321,304,1,9,733,1,9,49,1,13,321,1,9,683,1,9,85,1,13,107,1,18,0,A,7,0,A,7,27.8,A,7,6.1,A,7,25,A,7,947,A,7,280,A,7,5.7,A,7,32200,B,7,77777,A,7,1.4,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,08:00,705,1321,519,1,9,842,1,9,67,1,13,542,1,9,826,1,9,101,1,13,160,1,18,0,A,7,0,A,7,31.7,A,7,7.8,A,7,23,A,7,947,A,7,270,A,7,4.6,A,7,32200,B,7,77777,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,09:00,926,1321,717,1,9,902,1,9,82,1,13,746,1,9,900,1,9,114,1,13,224,1,18,0,A,7,0,A,7,33.9,A,7,7.8,A,7,20,A,7,947,A,7,290,A,7,7.2,A,7,32200,B,7,77777,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,10:00,1103,1321,878,1,9,936,1,9,93,1,13,910,1,9,939,1,9,124,1,13,336,1,18,0,A,7,0,A,7,36.1,A,7,7.2,A,7,17,A,7,947,A,7,290,A,7,6.2,A,7,40200,B,7,77777,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,11:00,1225,1321,989,1,9,955,1,9,99,1,13,1022,1,9,959,1,9,130,1,13,535,1,18,0,A,7,0,A,7,38.3,A,7,7.8,A,7,15,A,7,946,A,7,290,A,7,4.6,A,7,40200,B,7,77777,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,12:00,1284,1321,1035,1,9,956,1,9,103,1,13,1069,1,9,961,1,9,133,1,13,793,1,18,0,A,7,0,A,7,41.7,A,7,10.6,A,7,16,A,7,946,A,7,340,A,7,2.1,A,7,56300,B,7,77777,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,13:00,1275,1321,1040,1,9,928,1,9,142,1,13,1064,1,9,930,1,9,164,1,13,947,1,18,3,A,7,0,A,7,42.2,A,7,10.6,A,7,15,A,7,945,A,7,80,A,7,4.1,A,7,80500,B,7,77777,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,14:00,1199,1321,910,1,9,843,1,9,144,1,13,932,1,9,844,1,9,165,1,13,607,1,18,6,A,7,1,A,7,44.4,A,7,11.7,A,7,14,A,7,945,A,7,0,A,7,0.0,A,7,56300,B,7,77777,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,15:00,1061,1321,779,1,9,815,1,9,123,1,13,802,1,9,815,1,9,146,1,13,347,1,18,6,A,7,1,A,7,43.9,A,7,12.8,A,7,16,A,7,944,A,7,50,A,7,3.6,A,7,80500,B,7,77777,A,7,2.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,16:00,870,1321,573,1,9,657,1,9,140,1,13,611,1,9,668,1,9,170,1,13,368,1,18,7,A,7,0,A,7,44.4,A,7,12.8,A,7,16,A,7,943,A,7,30,A,7,2.6,A,7,80500,B,7,77777,A,7,2.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,17:00,640,1321,400,1,9,584,1,9,117,1,13,419,1,9,572,1,9,141,1,13,244,1,18,7,A,7,1,A,7,44.4,A,7,12.8,A,7,16,A,7,943,A,7,0,A,7,0.0,A,7,80500,B,7,77777,A,7,2.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,18:00,387,1321,209,1,9,423,1,9,85,1,13,221,1,9,371,1,9,112,1,13,156,1,18,10,A,7,2,A,7,43.9,A,7,12.8,A,7,16,A,7,943,A,7,0,A,7,0.0,A,7,80500,B,7,77777,A,7,2.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,19:00,130,1321,53,1,13,231,1,9,30,1,13,55,1,13,117,1,9,44,1,13,53,1,21,7,A,7,1,A,7,41.1,A,7,10.6,A,7,16,A,7,943,A,7,0,A,7,0.0,A,7,80500,B,7,77777,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,20:00,0,55,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,5,A,7,0,A,7,37.2,A,7,6.7,A,7,15,A,7,944,A,7,230,A,7,2.6,A,7,56300,B,7,77777,A,7,1.4,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,0,A,7,37.2,A,7,6.1,A,7,15,A,7,945,A,7,240,A,7,5.2,A,7,24100,B,7,77777,A,7,1.4,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,35.6,A,7,5.6,A,7,16,A,7,945,A,7,230,A,7,6.2,A,7,24100,B,7,77777,A,7,1.3,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,31.7,A,7,4.4,A,7,18,A,7,945,A,7,290,A,7,5.2,A,7,72400,B,7,77777,A,7,1.2,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/06/1989,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,30.6,A,7,2.2,A,7,16,A,7,945,A,7,260,A,7,5.2,A,7,24100,B,7,77777,A,7,1.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,28.9,A,7,0.6,A,7,16,A,7,946,A,7,280,A,7,5.2,A,7,24100,B,7,77777,A,7,1.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,27.2,A,7,0.6,A,7,18,A,7,946,A,7,280,A,7,6.2,A,7,24100,B,7,77777,A,7,1.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,26.7,A,7,0.0,A,7,18,A,7,946,A,7,260,A,7,6.2,A,7,24100,B,7,77777,A,7,0.9,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,3,A,7,26.7,A,7,-1.7,A,7,16,A,7,946,A,7,250,A,7,5.2,A,7,24100,B,7,77777,A,7,0.9,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,05:00,10,407,5,1,13,10,1,9,4,1,13,0,1,13,0,1,9,0,1,13,0,1,21,7,A,7,5,A,7,25.6,A,7,-1.7,A,7,17,A,7,947,A,7,250,A,7,5.7,A,7,56300,B,7,6100,A,7,0.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,06:00,196,1321,56,1,13,57,1,9,48,1,13,62,1,13,39,1,9,56,1,13,101,1,21,8,A,7,6,A,7,26.7,A,7,1.1,A,7,19,A,7,947,A,7,270,A,7,6.7,A,7,56300,B,7,6100,A,7,1.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,07:00,455,1321,227,1,13,175,1,9,166,1,13,243,1,13,165,1,9,186,1,13,379,1,21,9,A,7,7,A,7,30.0,A,7,3.9,A,7,19,A,7,948,A,7,270,A,7,4.1,A,7,56300,B,7,6100,A,7,1.2,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,08:00,704,1321,469,1,13,591,1,9,153,1,13,485,1,13,581,1,9,175,1,13,324,1,21,7,A,7,5,A,7,33.3,A,7,5.0,A,7,17,A,7,948,A,7,290,A,7,6.7,A,7,56300,B,7,5490,A,7,1.3,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,09:00,925,1321,631,1,13,587,1,9,219,1,13,680,1,13,610,1,9,253,1,13,608,1,21,7,A,7,4,A,7,36.1,A,7,7.2,A,7,17,A,7,948,A,7,310,A,7,7.7,A,7,56300,B,7,7620,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,10:00,1102,1321,800,1,13,581,1,9,313,1,13,853,1,13,606,1,9,346,1,13,1275,1,21,7,A,7,4,A,7,37.8,A,7,7.2,A,7,15,A,7,948,A,7,310,A,7,6.2,A,7,56300,B,7,7620,A,7,1.4,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,11:00,1225,1321,704,1,13,345,1,9,383,1,13,777,1,13,376,1,9,428,1,13,2170,1,21,8,A,7,5,A,7,38.9,A,7,7.8,A,7,15,A,7,947,A,7,290,A,7,4.1,A,7,56300,B,7,7620,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,12:00,1283,1321,985,1,13,708,1,9,296,1,13,1041,1,13,717,1,9,344,1,13,2636,1,21,7,A,7,3,A,7,41.7,A,7,10.6,A,7,16,A,7,946,A,7,30,A,7,3.1,A,7,56300,B,7,77777,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,13:00,1274,1321,943,1,9,761,1,9,207,1,13,985,1,9,764,1,9,247,1,13,1612,1,18,4,A,7,2,A,7,43.9,A,7,12.8,A,7,16,A,7,946,A,7,50,A,7,3.1,A,7,80500,B,7,77777,A,7,2.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,14:00,1198,1321,919,1,13,822,1,9,171,1,13,970,1,13,830,1,9,216,1,13,885,1,21,4,A,7,3,A,7,45.6,A,7,13.9,A,7,16,A,7,945,A,7,60,A,7,3.1,A,7,80500,B,7,77777,A,7,2.2,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,15:00,1060,1321,828,1,13,775,1,9,204,1,13,877,1,13,789,1,9,242,1,13,734,1,21,4,A,7,3,A,7,45.0,A,7,13.9,A,7,16,A,7,945,A,7,50,A,7,4.1,A,7,56300,B,7,77777,A,7,2.2,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,16:00,870,1321,597,1,13,600,1,9,200,1,13,618,1,13,600,1,9,223,1,13,500,1,21,4,A,7,3,A,7,46.7,A,7,15.0,A,7,16,A,7,944,A,7,20,A,7,2.1,A,7,56300,B,7,77777,A,7,2.3,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,17:00,640,1321,429,1,9,653,1,9,112,1,13,450,1,9,641,1,9,139,1,13,235,1,18,2,A,7,2,A,7,45.0,A,7,13.9,A,7,16,A,7,944,A,7,70,A,7,2.1,A,7,80500,B,7,77777,A,7,2.2,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,18:00,387,1321,209,1,13,339,1,9,109,1,13,215,1,13,296,1,9,128,1,13,207,1,21,5,A,7,4,A,7,44.4,A,7,13.3,A,7,16,A,7,943,A,7,50,A,7,3.1,A,7,80500,B,7,77777,A,7,2.1,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,19:00,129,1321,40,1,13,34,1,9,37,1,13,44,1,13,22,1,9,42,1,13,86,1,21,7,A,7,7,A,7,41.7,A,7,11.7,A,7,17,A,7,944,A,7,240,A,7,8.2,A,7,80500,B,7,1830,A,7,1.9,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,20:00,0,55,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,5,A,7,2,A,7,38.3,A,7,10.0,A,7,18,A,7,945,A,7,230,A,7,7.7,A,7,24100,B,7,77777,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,A,7,1,A,7,36.1,A,7,9.4,A,7,20,A,7,946,A,7,260,A,7,6.2,A,7,24100,B,7,77777,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,34.4,A,7,8.9,A,7,21,A,7,946,A,7,280,A,7,5.7,A,7,24100,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,33.3,A,7,8.9,A,7,22,A,7,946,A,7,280,A,7,7.7,A,7,24100,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/07/1989,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,32.2,A,7,8.3,A,7,23,A,7,945,A,7,280,A,7,6.7,A,7,24100,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,30.0,A,7,8.3,A,7,26,A,7,945,A,7,300,A,7,7.2,A,7,24100,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,29.4,A,7,8.3,A,7,27,A,7,945,A,7,290,A,7,6.2,A,7,24100,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,28.3,A,7,7.8,A,7,27,A,7,945,A,7,270,A,7,5.2,A,7,24100,B,7,77777,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,5,A,7,28.3,A,7,8.9,A,7,30,A,7,946,A,7,270,A,7,5.2,A,7,24100,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,05:00,10,385,5,1,13,1,1,9,5,1,13,0,1,13,0,1,9,0,1,13,0,1,21,8,A,7,5,A,7,28.3,A,7,7.2,A,7,26,A,7,946,A,7,260,A,7,5.2,A,7,32200,B,7,7620,A,7,1.4,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,06:00,194,1321,42,1,13,20,1,9,39,1,13,46,1,13,15,1,9,44,1,13,100,1,21,9,A,7,8,A,7,28.9,A,7,7.8,A,7,27,A,7,946,A,7,250,A,7,5.2,A,7,40200,B,7,1830,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,07:00,453,1321,162,1,9,110,1,9,124,1,13,177,1,9,105,1,9,141,1,13,282,1,18,9,A,7,8,A,7,29.4,A,7,8.3,A,7,27,A,7,946,A,7,260,A,7,5.7,A,7,56300,B,7,1830,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,08:00,702,1321,286,1,9,124,1,9,220,1,13,313,1,9,128,1,9,245,1,13,561,1,18,9,A,7,8,A,7,31.1,A,7,10.0,A,7,27,A,7,946,A,7,290,A,7,6.2,A,7,48300,B,7,7620,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,09:00,923,1321,346,1,9,89,1,9,284,1,13,382,1,9,91,1,9,318,1,13,1022,1,18,10,A,7,8,A,7,35.6,A,7,10.0,A,7,21,A,7,946,A,7,290,A,7,6.2,A,7,48300,B,7,7620,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,10:00,1101,1321,622,1,9,233,1,9,427,1,13,679,1,9,247,1,9,472,1,13,1656,1,18,10,A,7,8,A,7,36.7,A,7,9.4,A,7,19,A,7,946,A,7,320,A,7,5.7,A,7,56300,B,7,2740,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,11:00,1224,1321,715,1,13,405,1,9,338,1,13,770,1,13,424,1,9,376,1,13,2136,1,21,9,A,7,7,A,7,38.3,A,7,10.0,A,7,18,A,7,945,A,7,300,A,7,6.2,A,7,56300,B,7,2740,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,12:00,1283,1321,911,1,9,452,1,9,470,1,13,996,1,9,491,1,9,518,1,13,3734,1,18,9,A,7,8,A,7,38.9,A,7,10.0,A,7,17,A,7,945,A,7,290,A,7,5.7,A,7,56300,B,7,2740,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,13:00,1274,1321,631,1,13,117,1,9,518,1,13,697,1,13,121,1,9,579,1,13,3070,1,21,9,A,7,7,A,7,39.4,A,7,10.0,A,7,17,A,7,944,A,7,290,A,7,6.7,A,7,56300,B,7,2440,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,14:00,1198,1321,723,1,13,259,1,9,487,1,13,789,1,13,275,1,9,539,1,13,2386,1,21,9,A,7,6,A,7,41.1,A,7,10.6,A,7,16,A,7,943,A,7,300,A,7,7.2,A,7,56300,B,7,7620,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,15:00,1060,1321,715,1,13,545,1,9,277,1,13,769,1,13,569,1,9,312,1,13,1007,1,21,7,A,7,4,A,7,43.3,A,7,12.8,A,7,16,A,7,942,A,7,260,A,7,6.7,A,7,56300,B,7,7620,A,7,2.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,16:00,870,1321,570,1,13,513,1,9,232,1,13,606,1,13,530,1,9,257,1,13,602,1,21,8,A,7,3,A,7,42.8,A,7,12.2,A,7,16,A,7,941,A,7,220,A,7,10.3,A,7,56300,B,7,77777,A,7,1.9,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,17:00,640,1321,401,1,9,578,1,9,121,1,13,418,1,9,565,1,9,144,1,13,251,1,18,3,A,7,1,A,7,41.1,A,7,12.2,A,7,18,A,7,941,A,7,230,A,7,10.3,A,7,40200,B,7,77777,A,7,2.0,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,18:00,386,1321,213,1,9,472,1,9,75,1,13,219,1,9,412,1,9,99,1,13,138,1,18,2,A,7,1,A,7,38.3,A,7,11.1,A,7,19,A,7,941,A,7,230,A,7,11.8,A,7,40200,B,7,77777,A,7,1.8,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,19:00,128,1321,43,1,13,131,1,9,30,1,13,44,1,13,66,1,9,38,1,13,53,1,21,2,A,7,1,A,7,36.7,A,7,8.9,A,7,18,A,7,941,A,7,250,A,7,10.3,A,7,40200,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,20:00,0,55,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,2,0,1,1,3,A,7,1,A,7,35.6,A,7,10.0,A,7,21,A,7,942,A,7,240,A,7,8.8,A,7,24100,B,7,77777,A,7,1.7,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,33.9,A,7,8.9,A,7,21,A,7,942,A,7,230,A,7,10.3,A,7,24100,B,7,77777,A,7,1.6,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
07/08/1989,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,32.8,A,7,7.8,A,7,21,A,7,942,A,7,220,A,7,9.3,A,7,24100,B,7,77777,A,7,1.5,E,8,0.000,F,8,0.00,?,0,0,1,D,9,00,C,8
