;DNI;DryBulb;DewPoint;Pressure;Wdir;Wspd;NO0_tin;NO0_tout;NO0_mf;NE0_tin;NE0_tout;NE0_mf;SO0_tin;SO0_tout;SO0_mf;SE0_tin;SE0_tout;SE0_mf;PTLoop_mf;PTLoop_tin;PTLoop_tout;Pthermal;Tin;Tout;MF;Pmec;Cycle.pr;HE.pr;Pelec
1907-03-27 11:00:00+01:00;957,0;287,25;273,15;83000,0;0,0;21,0;563,3715823936353;;1,5;563,3715823936353;;1,5;563,3715823936353;;1,5;563,3715823936353;;1,5;1,5;563,3715823936353;;;563,0;;180,0;;0,27;0,8;
1907-03-27 12:00:00+01:00;972,0;288,54999999999995;273,15;83000,0;0,0;24,0;563,3715823936353;;1,5;563,3715823936353;;1,5;563,3715823936353;;1,5;563,3715823936353;;1,5;1,5;563,3715823936353;;;563,0;;180,0;;0,27;0,8;
1907-03-27 13:00:00+01:00;973,0;289,84999999999997;273,15;83000,0;0,0;27,0;563,3715823936353;;1,5;563,3715823936353;;1,5;563,3715823936353;;1,5;563,3715823936353;;1,5;1,5;563,3715823936353;;;563,0;;180,0;;0,27;0,8;
