date;DNI;SF.a.tin;SF.a.mf;SF.x.mf;SF.a.tout;SF.x.tout;SF.b.tout;SF.a.pwr;SF.x.pwr;SF.b.pwr;SF.x.prth;SF.b.prth
2016-09-01 07:00:00;453,7746573;439,2325782695801;256,66125940999996;240,0;522,7893507965421;558,3523104990406;551,2123164804813;44,56594364992193;60,823653951520576;60,862465490095516;0,9441583830080719;0,9469547345936449
2016-09-01 08:00:00;726,6641042;437,34725270146424;342,62117622;240,0;637,7285788189454;630,9744233943242;577,3639401619212;153,5203802007238;103,46424812538544;103,20288600573471;0,9466341056082114;0,9621930697320327
2016-09-01 09:00:00;809,0698151;476,73290229301165;506,05911100000003;260,5018290791943;663,7950286077902;667,2622109313239;580,2981036245096;220,5348603804638;115,88809558967516;115,84240787881801;0,9349080534760387;0,961535604636428
2016-09-01 10:00:00;775,1318777;538,0269401606395;593,7763967000001;352,17416107059245;663,165509120815;667,2571006295047;617,6105836376512;179,47113570637163;110,21632094178094;110,9408578765392;0,9213338193503288;0,940323258879187
2016-09-01 11:00:00;853,0310627999999;564,7581711764394;610,8279310000001;480,7567963823402;663,0974532431194;667,251116526776;646,9159926254445;147,39235460883853;121,2310648811181;121,8803865352342;0,9234049281264085;0,9313039428119068
2016-09-01 12:00:00;883,1069742999999;569,2448778785083;587,4471885;519,6460403287339;667,1380603766622;667,2547474661408;656,7992317479379;141,854217661696;125,64097810445377;126,03182761274967;0,9252902933559272;0,9291333401976746
2016-09-01 13:00:00;879,8537527000001;567,4513961772218;598,5563768999999;512,6377441498586;667,0443676045285;667,2555451647489;653,9996349011719;146,88080447577693;126,08109550067805;126,57910534851887;0,925797236460585;0,9308386748941969
2016-09-01 14:00:00;848,6973632999999;569,3597758458062;577,3354516999999;508,91908211502493;667,280316392083;667,2549956843709;656,5560333370977;139,47385611533574;122,91187973457356;123,34514339203082;0,9236019127356725;0,9278509705377219
2016-09-01 15:00:00;795,0985311000001;569,148901179267;579,6203578;479,1069676756681;667,2575808312914;667,2539501768453;651,4861931155668;140,27521162557863;115,94517838205714;116,54270557517951;0,919428721661844;0,925840564205666
2016-09-01 16:00:00;683,3715718999999;568,798395515474;577,2452109999999;403,7927892971948;666,7062530605681;667,2579616483076;639,6235000529035;139,33551362900687;98,05187084962672;99,07755283608229;0,9056937816745283;0,9186951784463342
2016-09-01 17:00:00;428,40774960000005;568,8463805385749;577,1590699000001;240,0;627,1859935445744;629,8280322891933;595,6231582295894;80,97811945470949;35,25517606995256;36,46414197132321;0,8079892185455442;0,8394748693173805
2016-09-01 18:00:00;42,50076745;568,7009533782552;579,0728744;240,0;546,7057744392662;558,6357253521268;564,6355451775111;-29,18083088933224;-5,574269553766446;-5,451965300220609;-10,075728839728875;-10,428739570298928
2016-09-01 19:00:00;0,030785682999999998;560,5478482956339;570,1109859999999;240,0;506,57273595957577;551,032621144987;556,6457702261202;-68,44818425410912;-5,219881808409272;-5,102191139315074;0,0;0,0
2016-09-01 20:00:00;0,0;531,7875692442576;364,51405795999995;240,0;485,3000189555952;524,2595326588629;526,9216690412863;-36,51871890522089;-3,991310707897539;-3,9248436638679105;0,0;0,0
2016-09-01 21:00:00;0,0;499,64377128268984;236,36178183999996;240,0;481,20788749237823;493,76160951956723;493,99693374599167;-9,171024760427285;-2,995936206488642;-2,8329189226260576;0,0;0,0
2016-09-01 22:00:00;0,0;497,6059567187086;221,64142743000002;240,0;473,02002854636316;492,1561613694499;491,6709847478082;-11,390629077982517;-2,7690671466516377;-2,7840213492951;0,0;0,0
2016-09-01 23:00:00;0,0;487,9278812705212;224,23413062000003;240,0;466,40262189233545;482,84260594171127;482,5279994854377;-9,978970502120042;-2,551421847279975;-2,5307596256953864;0,0;0,0
2016-09-02 00:00:00;0,0;480,0829409615282;223,89266907999996;240,0;459,9098609588641;475,3748798789509;475,0546447127301;-9,24687334203365;-2,3378889685759368;-2,3288249938580683;0,0;0,0
2016-09-02 01:00:00;9,83e-07;473,2226886148673;224,49003421999998;240,0;453,9685758151579;468,7935565192493;468,5135966108721;-8,771364319728463;-2,1793007365206303;-2,166896257130774;0,0;0,0
2016-09-02 02:00:00;2e-06;466,40244566058885;224,26339299999998;240,0;448,32274935806856;462,24236877038004;461,9746238084707;-8,156932262083187;-2,0281351042569056;-2,0167508770168956;0,0;0,0
2016-09-02 03:00:00;1,02e-06;460,09031326767985;224,93374188;240,0;442,8788616534177;456,1578707787189;455,9206325276653;-7,7244344850945;-1,900695243278523;-1,888531781781252;0,0;0,0
2016-09-02 04:00:00;0,0;454,1825234543619;224,80664354000004;240,0;437,6802667717369;450,4570501722439;450,2337446062718;-7,344113013249322;-1,7860614127013459;-1,772994558941061;0,0;0,0
2016-09-02 05:00:00;8,027018033;448,5679488830743;224,72520448;240,0;432,93716285940354;445,0448191977519;444,83121998639206;-6,902769949064272;-1,6759563740801113;-1,6641808944556726;0,0;0,0
2016-09-02 06:00:00;333,6092339;443,17763879698714;225,10475319;240,0;458,4900902723599;479,02609422449723;481,3139226453813;6,87108620351148;17,399020657491118;17,388268172333685;0,8949316984780974;0,893205909411775
2016-09-02 07:00:00;618,5698039;437,7984187384959;276,81626703;240,0;580,3499448190263;597,5209233766107;578,0180899566271;85,07944722304335;83,56521146455053;83,56202218136765;0,9469704533083764;0,953310094214895
2016-09-02 08:00:00;763,5819733;437,65204664986123;359,02595361000004;240,0;649,0567399456403;640,4880619093994;578,2890231170214;170,99677799474756;109,06969456756052;108,70972001771072;0,9463115484793794;0,9639605129889948
2016-09-02 09:00:00;842,3447997999999;487,713123155758;437,76736099000004;286,93834888268293;666,418569015446;667,2601821295787;609,9424205551693;183,77270083105645;121,08866986980111;121,2985345992278;0,9360758308660229;0,9544606057251852
2016-09-02 10:00:00;874,7148071;547,1003473791222;629,7798123000001;428,72785937368604;666,8751084472918;667,2594418366731;631,2775212232201;183,6118176938689;125,42751584744002;126,18268620833724;0,9288638762950294;0,9416515089562401
2016-09-02 11:00:00;889,1855876;568,4329285787445;599,6316717000001;520,0939321710603;666,9524370077128;667,255166369277;655,1122993382563;145,6349724647097;126,73036033371334;127,16235314671523;0,9263391576517642;0,9307799146987601
2016-09-02 12:00:00;894,2164999;569,3536382809988;583,1244245999999;526,8157933449926;666,9968666316679;667,255494046564;658,5284131306895;140,4470576217226;127,24241518872492;127,56872417350878;0,9265691652963987;0,9297355649394157
2016-09-02 13:00:00;883,7362691;569,3388725893063;582,2196861;524,376228273749;667,0639647779687;667,2546696683911;658,2734036448263;140,351595439122;126,67003894908736;127,00583914073745;0,9263982940142352;0,9296649891240409
2016-09-02 14:00:00;838,2278951000001;569,3257744878141;581,7916587000001;501,9210084838015;667,0788218902063;667,2589296645314;654,8305377066791;140,28879271426837;121,26656664046709;121,74982507783038;0,9232427100685121;0,9281451335570109
2016-09-02 15:00:00;771,6014791;568,9266336693474;581,8925188000001;462,754711993103;667,1447960036726;667,2590730584122;648,5651312740524;140,953289673464;112,23298626288356;112,94155765359905;0,9175019423023697;0,9253953240477163
2016-09-02 16:00:00;671,6807647999999;569,0903477489348;582,8268367;397,8118045593293;666,4897328021311;667,2561571947;638,0876865824774;139,9568456464408;96,32793633291016;97,37795578020187;0,9051211424190971;0,9188360937207898
2016-09-02 17:00:00;455,0603462;568,6289631507618;580,9598824;240,0;628,1873559025568;632,5345969796895;596,5235674417017;83,2546295484771;37,00241240735337;38,252262020831814;0,8158924450134388;0,8477880568312604
2016-09-02 18:00:00;79,4119803;569,4249082267862;583,8644317000001;240,0;550,6371560839415;559,5755825218926;565,4808088401456;-25,202403903671666;-5,4601519979561495;-5,338067049231987;-6,131596955742272;-6,353404269522347
2016-09-02 19:00:00;1,25e-06;560,2161179489577;566,0815441;240,0;509,85681385118596;550,9517561234372;556,3883199732802;-63,52789499746173;-5,0809937958985385;-4,967925343994402;0,0;0,0
2016-09-02 20:00:00;0,0;532,2216643759493;377,62257958000004;240,0;487,16038687817525;524,7455982199206;527,5745710289782;-36,72562738240692;-3,9660366734503443;-3,8857844212878616;0,0;0,0
2016-09-02 21:00:00;0,0;501,17934565721015;239,51160044000002;240,0;482,9830966355653;495,1907982636653;495,5608528963475;-9,192625769417596;-3,0560674983560947;-2,8620818960441765;0,0;0,0
2016-09-02 22:00:00;0,0;497,72716452438743;218,84071353;240,0;475,0712317783168;492,28211019090566;491,720538924146;-10,378934665452427;-2,767109369109082;-2,7823424069340548;0,0;0,0
2016-09-02 23:00:00;0,0;489,92023237061534;221,42444465000005;240,0;468,55096087189315;484,76185833787633;484,3747251346975;-9,810030720603264;-2,594881753249322;-2,5730483594468927;0,0;0,0
2016-09-03 00:00:00;0,0;481,9326128655436;220,52333177;240,0;462,0317829859684;477,15612873803997;476,7559215024153;-9,00930772471843;-2,377710035553086;-2,3671645867929896;0,0;0,0
