date;DNI;SF.a.tin;SF.a.mf;SF.x.mf;SF.a.tout;SF.x.tout;SF.b.tout;SF.a.pwr;SF.x.pwr;SF.b.pwr;SF.x.prth;SF.b.prth
2016-08-31 00:00:00;0,06762695;481,3292462978531;223,92666927;240,0;461,5501923151435;467,5342255046692;466,6225827303386;-9,085613769681029;-6,819529203470741;-6,779075097305841;0,0;0,0
2016-08-31 01:00:00;0,10934658300000001;474,40186877346093;224,84176745999997;240,0;455,3493267519279;461,3718195527422;460,5689524360866;-8,708563052256874;-6,383815032310523;-6,345609760799779;0,0;0,0
2016-08-31 02:00:00;0,036001567000000005;467,72311676132205;224,03776431999998;240,0;449,69757942431505;455,46678426143956;454,6650598958122;-8,139626408493529;-5,95267166864519;-5,916948644286999;0,0;0,0
2016-08-31 03:00:00;0,0010113330000000001;461,6123015686397;224,5092029;240,0;444,5028201825377;450,00140976973154;449,2650779765916;-7,681160307650658;-5,593811854337845;-5,561737099889252;0,0;0,0
2016-08-31 04:00:00;0,01567995;455,53928101401385;225,22887124;240,0;439,5359298312638;444,54952750368034;443,88621535032223;-7,151703153392708;-5,251833004153138;-5,223634614553242;0,0;0,0
2016-08-31 05:00:00;14,18473453;449,90206807287126;226,07659702999996;240,0;435,0131234604168;439,4641376368705;438,8746472062646;-6,630770165557368;-4,95041965356492;-4,9245252116483895;0,0;0,0
2016-08-31 06:00:00;342,7302147;444,71300886594054;225,86337322;240,0;462,4151968097042;483,56801009414767;485,91678186794695;8,000881893961639;18,937907457598904;18,930489421549098;0,9104415823764337;0,9089644393285368
2016-08-31 07:00:00;674,7269978999999;439,6173554857124;276,89960605;240,0;585,814366489014;616,7924211710898;595,1485499255886;87,69174671836014;93,95304800536964;93,85015710290972;0,9532437992227002;0,9593854053072626
2016-08-31 08:00:00;796,6484356000001;441,43056479911024;350,3545005599999;240,0;656,9715766081383;653,0777762611832;591,513839698187;171,40808837998208;115,00604516311112;114,45386343742199;0,9517714947045721;0,9672948773514543
2016-08-31 09:00:00;855,3127747000001;493,37739565174735;473,7657031000001;303,79835765585375;666,8363106501329;667,2611462451039;608,8789294007048;193,75469387185302;124,5821583623935;124,39624537294443;0,9455815462769959;0,9611609303672765
2016-08-31 10:00:00;886,8597717;553,49371486991;627,6349151999999;464,6435517877783;666,92887065516;667,2530575517915;639,4797357628331;173,96377754537497;129,18204004261406;129,5968948248449;0,9396647532141689;0,9476015791134191
2016-08-31 11:00:00;900,6206176000001;567,4822984732627;578,0890996999999;529,7243359674735;667,1724200310523;667,258630863328;659,527907926315;142,01108887778824;130,24981328095785;130,47700293919334;0,9380079355259885;0,9403511154171187
2016-08-31 12:00:00;908,2812266000001;567,805140462221;574,1109341;534,9974870206886;667,288246133047;667,2598650376227;660,9887864589424;140,77856055356415;131,147654630976;131,32923896615023;0,9383159363257351;0,9402138620957852
2016-08-31 13:00:00;887,258905;568,0431034156098;570,7058604;526,9424367472682;667,3299198197695;667,2555399288126;660,2138936246483;139,69102172572573;128,87625235534398;129,08539748610505;0,9372814431887486;0,9394457917373842
2016-08-31 14:00:00;843,6851105000001;567,9627223536864;569,5460433000001;505,3691054864916;667,2531702231294;667,2567267847588;656,8734268631399;139,39862418753282;123,69578349920158;123,99570640981486;0,9348100321223808;0,9381045826467137
2016-08-31 15:00:00;789,0364034;567,4264528669833;568,1335372;473,58469712889877;667,432980521959;667,2553895071602;651,7855672119147;140,0274407092278;116,50335173890343;116,94079479282411;0,9312696824397354;0,9363872361896596
2016-08-31 16:00:00;688,2529357999999;567,5064010043913;569,3882326;408,5424803036341;666,9386217697327;667,2577988036807;640,7794221901344;139,49265160914788;100,42962679885385;101,1021171230792;0,9213125383248468;0,9310838432581972
2016-08-31 17:00:00;494,94349360000007;567,342690867176;569,3035614999999;240,0;632,5867873955656;642,9660924911283;600,8806494646875;89,54641128239814;44,03770846823525;45,15196416923553;0,8535436266863758;0,8818813036728642
2016-08-31 18:00:00;97,47367938;567,4151377004858;571,8350147;240,0;555,24777779057;565,4257995120448;566,761034631214;-16,010333134867093;-1,1053666737372614;-0,8666644967767702;-2,54376388626621;-2,5794120961912204
2016-08-31 19:00:00;1,38e-06;562,007229202951;581,2756304999999;240,0;511,8841954831782;536,0394573568246;550,810020794227;-65,0807017973939;-14,129073584475867;-14,88836377333284;0,0;0,0
2016-08-31 20:00:00;0,0;534,9370562626953;399,9533703499999;240,0;488,2413080202686;513,6150889398584;521,8719327918851;-40,40667423490534;-11,25169270432981;-11,549194870913388;0,0;0,0
2016-08-31 21:00:00;0,0;503,03328642746476;242,87537152000002;240,0;483,37244794246044;486,08221001229936;486,74473432914965;-10,086985384430502;-8,609203922478045;-8,3754954728669;0,0;0,0
2016-08-31 22:00:00;0,0;498,11784708935505;219,14844562000002;240,0;475,02175810660503;482,16957738167343;480,71818047468463;-10,597868738981218;-8,05265781160071;-8,01445347291682;0,0;0,0
2016-08-31 23:00:00;0,0;491,0547945715575;221,97525203;240,0;467,9763652383072;475,95793280421486;474,8591038783348;-10,62502658809797;-7,555397673469805;-7,491041127432882;0,0;0,0
2016-09-01 00:00:00;0,0;482,37881994535184;220,81213663;240,0;460,9525207940157;468,4174260463864;467,29935081740285;-9,70839089606678;-6,910874684019112;-6,862319151833503;0,0;0,0
2016-09-01 01:00:00;0,0;475,24846983009076;221,74345565000002;240,0;455,0361255346358;462,1695758295829;461,18139455929423;-9,114740120220988;-6,415005438555717;-6,370504989114558;0,0;0,0
2016-09-01 02:00:00;0,0;468,0272095982054;221,46692696999997;240,0;449,3237942997095;455,75090535351734;454,80436542333086;-8,34840946467474;-5,9648099984690734;-5,92469109665958;0,0;0,0
2016-09-01 03:00:00;0,0;461,3880230198363;222,45693948000002;240,0;444,0865508920231;449,8013349501619;448,9569508484844;-7,692886175790118;-5,580491503420877;-5,546250095971837;0,0;0,0
2016-09-01 04:00:00;0,0;455,3328934927576;222,7710767;240,0;438,871061345365;444,3344738586719;443,54658953765204;-7,2718323413762285;-5,254411660351194;-5,223692585267091;0,0;0,0
2016-09-01 05:00:00;4,227495617;449,7625842157467;223,07689822999998;240,0;434,1844075834858;439,3069926821173;438,57520613503965;-6,840957028588908;-4,957752075785631;-4,928133145008524;0,0;0,0
2016-09-01 06:00:00;128,9147732;444,4302480860273;221,91811941999998;240,0;445,82511178710195;457,1175645016652;458,1390978980227;0,6120879104679539;6,069317337396364;6,068277242639046;0,798617548825391;0,7971175544766513
2016-09-01 07:00:00;453,7746573;439,2325782695801;256,66125940999996;240,0;522,7893507965421;559,2464056997311;551,9867100769605;44,56594364992193;61,31592275367906;61,31447478262665;0,9515107893736953;0,9537212511906893
2016-09-01 08:00:00;726,6641042;437,34725270146424;342,62117622;240,0;637,7285788189454;632,3173880081761;578,0695004266278;153,5203802007238;104,27156327830264;103,77017174662478;0,9535911278218899;0,96722621176668
2016-09-01 09:00:00;809,0698151;476,73290229301165;506,05911100000003;263,0242677813352;663,7950286077902;667,2636467929368;580,8126522739507;220,5348603804638;117,01123076153164;116,45553745666865;0,9439681535083774;0,96644576175748
2016-09-01 10:00:00;775,1318777;538,0269401606395;593,7763967000001;356,6538788662652;663,165509120815;667,256001369131;618,263957189453;179,47113570637163;111,61726337842398;111,89630507433174;0,933043403199079;0,9482288569867375
