date;DNI;SF.a.tin;SF.a.mf;SF.x.mf;SF.a.tout;SF.x.tout;SF.b.tout;SF.a.pwr;SF.x.pwr;SF.b.pwr;SF.x.prth;SF.b.prth
2016-09-01 06:00:00;128,9147732;444,43024808602735;221,91811941999998;240,0;445,8251117871019;469,97846683135634;471,93250662878006;0,612087910467915;12,332581008773138;12,292389809254614;0,7518981065456742;0,749017405887237
2016-09-01 07:00:00;453,7746573;439,23257826957985;256,66125940999996;240,0;522,7893507965421;657,2466763231323;646,2496731758802;44,56594364992204;118,62493624471539;119,60631612060425;0,8827326787150985;0,8897397270582915
2016-09-01 08:00:00;726,6641042;437,34725270146413;342,62117621999994;384,576469761612;637,7285788189452;667,4296789515454;687,3799036377045;153,52038020072374;201,71185208143044;197,8999550661664;0,9081617257549304;0,8955038507555285
2016-09-01 09:00:00;809,0698151;476,7329022930117;506,05911100000003;498,4111303843483;663,7950286077901;667,338992935408;664,7666378187571;220,53486038046367;221,82599091620182;221,819774380267;0,9014029136764797;0,9026474894908901
2016-09-01 10:00:00;775,1318777;538,0269401606392;593,7763967000001;651,0874164210124;663,1655091208152;667,437771565314;677,2948517144293;179,47113570637106;204,07281958365087;201,57660910876908;0,8754059891937122;0,8689320722474092
2016-09-01 11:00:00;853,0310627999999;564,7581711764394;610,827931;870,5997500519873;663,0974532431194;667,4394099264587;701,3068390757762;147,392354608839;219,96683035510355;209,96616911189582;0,8667643170789364;0,8434391239755062
2016-09-01 12:00:00;883,1069742999999;569,2448778785083;587,4471885;936,7345089699136;667,138060376662;667,4383132379121;711,8530413674459;141,85421766169551;226,93663946160567;213,05375203891606;0,8657921617521596;0,8385300404866871
2016-09-01 13:00:00;879,8537527000001;567,4513961772216;598,5563768999999;925,7127627156495;667,0443676045285;667,43778296429;709,2216923076868;146,88080447577653;228,1178644880502;215,1654535090028;0,8671582345485358;0,8406940645201816
2016-09-01 14:00:00;848,6973632999999;569,3597758458061;577,3354516999999;918,5236743049364;667,2803163920828;667,438712567993;711,53843916955;139,47385611533545;222,28059835503012;208,72299924381176;0,8649500143635316;0,8375237522813287
2016-09-01 15:00:00;795,0985311000001;569,1489011792669;579,6203578;866,3621334162874;667,2575808312919;667,4395122981095;704,953853790946;140,27521162557852;210,08385428317393;199,18992834283918;0,8622935177731034;0,8366609973617379
2016-09-01 16:00:00;683,3715718999999;568,7983955154739;577,2452109999999;733,8573591125069;666,7062530605681;667,4412817245361;688,8841126106458;139,33551362900658;178,55356569902364;173,43092404768223;0,8531714343410054;0,8368951217196111
2016-09-01 17:00:00;428,40774960000005;568,8463805385745;577,1590699000001;259,9149592697024;627,1859935445739;667,2544506622089;617,7648358906342;80,97811945470896;63,08306800849733;67,51205324529214;0,7431499014177103;0,7892132813838614
2016-09-01 18:00:00;42,50076745;568,7009533782552;579,0728744;240,0;546,7057744392661;549,5133851540413;560,5936878881471;-29,18083088933264;-10,568243165630456;-10,846033128939313;0,0;0,0
2016-09-01 19:00:00;0,030785682999999998;560,5478482956337;570,1109859999999;240,0;506,57273595957554;542,4594552466936;552,820700590426;-68,44818425410911;-9,871597194388155;-10,080402597735183;0,0;0,0
