date;DNI;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.x.mf;SF.x.tout;SF.x.pwr;SF.x.prth;SF.b.tout;SF.b.prth
2016-08-31 11:00:00;900,6206176000001;578,0890996999999;567,4822984732627;667,1724200310523;0,00012946613536967314;526,5459013311763;667,2570694638135;129,46613536967314;0,9322710393498198;659,00595260763;0,934666953876933
2016-08-31 12:00:00;908,2812266000001;574,1109341;567,805140462221;667,288246133047;0,0001303613672374923;531,8058685023491;667,2570674735989;130,3613672374923;0,9325908143064092;660,464686379706;0,9345607565539884
2016-08-31 13:00:00;887,258905;570,7058604;568,0431034156098;667,3299198197695;0,00012808824211198484;523,6973239288907;667,2596581261346;128,08824211198484;0,931471385985778;659,6842114920114;0,9337025719947849
2016-08-31 14:00:00;843,6851105000001;569,5460433000001;567,9627223536864;667,2531702231294;0,0001229088167548104;502,1655632206746;667,2545582461025;122,90881675481039;0,9288182196366322;656,3365511272618;0,9321382367537128
2016-08-31 15:00:00;789,0364034;568,1335372;567,4264528669833;667,432980521959;0,00011572292421798783;470,4292321572034;667,2520087672635;115,72292421798782;0,9250175583568482;651,2419256698645;0,9300947918884128
2016-08-31 16:00:00;688,2529357999999;569,3882326;567,5064010043913;666,9386217697327;9,965119154389332e-05;405,38404938108266;667,2559030304891;99,65119154389332;0,9141740870000077;640,2199870087305;0,9237545081906426
2016-08-31 17:00:00;494,94349360000007;569,3035614999999;567,342690867176;632,5867873955656;4,3289151761628795e-05;240,0;641,73759601036;43,289151761628794;0,8392366005176495;600,2813479063838;0,8658338104491514
2016-08-31 18:00:00;97,47367938;571,8350147;567,4151377004858;555,24777779057;-5,3868042808118465e-06;240,0;557,675267804829;-5,386804280811846;0,0;563,4145103393282;0,0
2016-08-31 19:00:00;1,38e-06;581,2756304999999;562,007229202951;511,8841954831782;-5,176845036176321e-06;240,0;552,5876200335483;-5,176845036176322;0,0;558,2232230614169;0,0
2016-08-31 20:00:00;0,0;399,9533703499999;534,9370562626953;488,2413080202686;-4,077423096508048e-06;240,0;527,2761273305542;-4,077423096508048;0,0;530,4609950149695;0,0
2016-08-31 21:00:00;0,0;242,87537152000002;503,03328642746476;483,37244794246044;-3,1576818760586204e-06;240,0;496,85988452137474;-3,1576818760586205;0,0;497,37636806837213;0,0
2016-08-31 22:00:00;0,0;219,14844562000002;498,11784708935505;475,02175810660503;-2,7971227222904983e-06;240,0;492,6163637634244;-2,7971227222904984;0,0;492,0520153477214;0,0
2016-08-31 23:00:00;0,0;221,97525203;491,0547945715575;467,9763652383072;-2,638167664174461e-06;240,0;485,81803655129573;-2,638167664174461;0,0;485,442929930879;0,0
2016-09-01 00:00:00;0,0;220,81213663;482,37881994535184;460,9525207940157;-2,387822003115518e-06;240,0;477,5848608293627;-2,387822003115518;0,0;477,19083508117507;0,0
2016-09-01 01:00:00;0,0;221,74345565000002;475,24846983009076;455,0361255346358;-2,204214699871796e-06;240,0;470,78099899528763;-2,204214699871796;0,0;470,44052363320156;0,0
2016-09-01 02:00:00;0,0;221,46692696999997;468,0272095982054;449,3237942997095;-2,0409307655456196e-06;240,0;463,8502392422633;-2,0409307655456197;0,0;463,52536002201526;0,0
2016-09-01 03:00:00;0,0;222,45693948000002;461,3880230198363;444,0865508920231;-1,904060778719941e-06;240,0;457,4557481215635;-1,904060778719941;0,0;457,16736517114526;0,0
2016-09-01 04:00:00;0,0;222,7710767;455,3328934927576;438,871061345365;-1,789705395437395e-06;240,0;451,60585040701056;-1,7897053954373952;0,0;451,3376564797329;0,0
2016-09-01 05:00:00;4,227495617;223,07689822999998;449,7625842157467;434,1844075834858;-1,6873027325265621e-06;240,0;446,2215502331429;-1,6873027325265622;0,0;445,9758749855145;0,0
2016-09-01 06:00:00;128,9147732;221,91811941999998;444,4302480860273;445,82511178710195;5,856935994279538e-06;240,0;456,67740386336493;5,856935994279539;0,770819032286889;457,66560627192393;0,7694388225445584
2016-09-01 07:00:00;453,7746573;256,66125940999996;439,2325782695801;522,7893507965421;6,11969009984192e-05;240,0;559,0303178613284;61,196900998419196;0,9497383171127614;551,7660076804995;0,9517863739955708
2016-09-01 08:00:00;726,6641042;342,62117622;437,34725270146424;637,7285788189454;0,00010438546363345911;240,0;632,5066794021686;104,38546363345911;0,9545839937818122;577,9676416978265;0,9664963631740869
2016-09-01 09:00:00;809,0698151;506,05911100000003;476,73290229301165;663,7950286077902;0,00011705043097293399;263,10627862241154;667,2675811332396;117,050430972934;0,9442856518839114;580,5954106291598;0,9643580803717616
2016-09-01 10:00:00;775,1318777;593,7763967000001;538,0269401606395;663,165509120815;0,00011111217781987414;355,0359404057733;667,2573531751161;111,11217781987415;0,9287668881705095;617,8552044190161;0,9432209372393799
2016-09-01 11:00:00;853,0310627999999;610,8279310000001;564,7581711764394;663,0974532431194;0,00012192281679747857;483,4602067893296;667,2590315913969;121,92281679747857;0,9285725634877974;647,2042222679753;0,9345797312455137
2016-09-01 12:00:00;883,1069742999999;587,4471885;569,2448778785083;667,1380603766622;0,00012625551981196865;522,2018617432612;667,2522591391341;126,25551981196864;0,9297072967020861;657,1349918332245;0,9327364738285021
2016-09-01 13:00:00;879,8537527000001;598,5563768999999;567,4513961772218;667,0443676045285;0,00012673630010556918;515,2910974138806;667,2574855455088;126,73630010556917;0,9305253629646726;654,320629111721;0,9343444799041908
2016-09-01 14:00:00;848,6973632999999;577,3354516999999;569,3597758458062;667,280316392083;0,0001235559824971011;511,5755224681607;667,2568812730367;123,55598249710111;0,9283944178723648;656,894961918024;0,9315602815530367
2016-09-01 15:00:00;795,0985311000001;579,6203578;569,148901179267;667,2575808312914;0,00011658964425256839;481,74927163365953;667,2579224391932;116,58964425256839;0,9245235207083767;651,797392891865;0,9294502229764299
2016-09-01 16:00:00;683,3715718999999;577,2452109999999;568,798395515474;666,7062530605681;9,875158813834535e-05;406,6841106073347;667,2557367786377;98,75158813834535;0,9121592867674458;639,8756971072835;0,9220545172046312
2016-09-01 17:00:00;428,40774960000005;577,1590699000001;568,8463805385749;627,1859935445744;3,5576252366492897e-05;240,0;630,3631746365155;35,576252366492895;0,8152590530659604;595,6738471855377;0,8410883061649675
2016-09-01 18:00:00;42,50076745;579,0728744;568,7009533782552;546,7057744392662;-5,5998032452798164e-06;240,0;558,5893387141361;-5,5998032452798165;0,0;564,5999590738131;0,0
2016-09-01 19:00:00;0,030785682999999998;570,1109859999999;560,5478482956339;506,57273595957577;-5,222133966142042e-06;240,0;551,0284919798246;-5,222133966142041;0,0;556,6453477394873;0,0
2016-09-01 20:00:00;0,0;364,51405795999995;531,7875692442576;485,3000189555952;-3,992286526708757e-06;240,0;524,2576834524422;-3,9922865267087566;0,0;526,9209528868722;0,0
2016-09-01 21:00:00;0,0;236,36178183999996;499,64377128268984;481,20788749237823;-2,996487711238791e-06;240,0;493,7605224979903;-2,996487711238791;0,0;493,99568571572206;0,0
2016-09-01 22:00:00;0,0;221,64142743000002;497,6059567187086;473,02002854636316;-2,769223936268985e-06;240,0;492,1558516781293;-2,769223936268985;0,0;491,66982845952504;0,0
2016-09-01 23:00:00;0,0;224,23413062000003;487,9278812705212;466,40262189233545;-2,5521554272431833e-06;240,0;482,8411388289366;-2,5521554272431834;0,0;482,52698228195754;0,0
2016-09-02 00:00:00;0,0;223,89266907999996;480,0829409615282;459,9098609588641;-2,338415958145084e-06;240,0;475,37381521915455;-2,338415958145084;0,0;475,0537344271708;0,0
2016-09-02 01:00:00;9,83e-07;224,49003421999998;473,2226886148673;453,9685758151579;-2,179776827585986e-06;240,0;468,79258597955794;-2,179776827585986;0,0;468,5127888350977;0,0
2016-09-02 02:00:00;2e-06;224,26339299999998;466,40244566058885;448,32274935806856;-2,02855498608551e-06;240,0;462,2415050261855;-2,02855498608551;0,0;461,9738988917201;0,0
2016-09-02 03:00:00;1,02e-06;224,93374188;460,09031326767985;442,8788616534177;-1,9010669247958575e-06;240,0;456,1570996697069;-1,9010669247958576;0,0;455,9199803181639;0,0
2016-09-02 04:00:00;0,0;224,80664354000004;454,1825234543619;437,6802667717369;-1,7863899165716115e-06;240,0;450,4563631580427;-1,7863899165716115;0,0;450,23315188203236;0,0
2016-09-02 05:00:00;8,027018033;224,72520448;448,5679488830743;432,93716285940354;-1,6762496639818511e-06;240,0;445,0442011132241;-1,6762496639818512;0,0;444,83068324963875;0,0
2016-09-02 06:00:00;333,6092339;225,10475319;443,17763879698714;458,4900902723599;1,7436223098781e-05;240,0;479,100877337881;17,436223098781;0,8968210300393423;481,4063575930857;0,8953882370272213
2016-09-02 07:00:00;618,5698039;276,81626703;437,7984187384959;580,3499448190263;8,420288264806567e-05;240,0;598,6259614909683;84,20288264806567;0,953831317140372;578,7814203556046;0,958688511012319
2016-09-02 08:00:00;763,5819733;359,02595361000004;437,65204664986123;649,0567399456403;0,0001100739430311784;240,0;642,1383744002362;110,0739430311784;0,9545356508552431;578,8579328345314;0,9680066461104293
2016-09-02 09:00:00;842,3447997999999;437,76736099000004;487,713123155758;666,418569015446;0,00012220782216906622;289,58192591187765;667,2648626706566;122,2078221690662;0,9447242385174013;610,4424714202318;0,9584727396701573
2016-09-02 10:00:00;874,7148071;629,7798123000001;547,1003473791222;666,8751084472918;0,00012625623891036325;431,55987413645926;667,2596150427179;126,25623891036325;0,9349449153327893;631,5403591040489;0,9446145643171354
2016-09-02 11:00:00;889,1855876;599,6316717000001;568,4329285787445;666,9524370077128;0,00012735220248524101;522,6191329418407;667,259928980803;127,35220248524102;0,9307802162977514;655,4327461199043;0,9342565969160666
2016-09-02 12:00:00;894,2164999;583,1244245999999;569,3536382809988;666,9968666316679;0,00012785168980424297;529,3275682469563;667,2573680273471;127,85168980424298;0,9308941161764258;658,8726897246357;0,9333721484319321
2016-09-02 13:00:00;883,7362691;582,2196861;569,3388725893063;667,0639647779687;0,0001272783554133432;526,8845659943232;667,2564014617167;127,27835541334319;0,930760219773735;658,6163183131175;0,9333200384906929
2016-09-02 14:00:00;838,2278951000001;581,7916587000001;569,3257744878141;667,0788218902063;0,00012190560697062809;504,5850247967495;667,2554560400497;121,90560697062809;0,9280584601264383;655,1551728021035;0,9317589297527694
2016-09-02 15:00:00;771,6014791;581,8925188000001;568,9266336693474;667,1447960036726;0,00011290110098338361;465,52800903332184;667,2553894609814;112,90110098338361;0,9229471580476178;648,8580391816222;0,9288950380722303
2016-09-02 16:00:00;671,6807647999999;582,8268367;569,0903477489348;666,4897328021311;9,701732343818324e-05;400,6542933376683;667,2571979385787;97,01732343818324;0,9116005525559432;638,3256483063516;0,9220860709000136
2016-09-02 17:00:00;455,0603462;580,9598824;568,6289631507618;628,1873559025568;3,735162646768085e-05;240,0;633,1146574888022;37,351626467680845;0,8234947605384754;596,5765548306106;0,849422617638723
2016-09-02 18:00:00;79,4119803;583,8644317000001;569,4249082267862;550,6371560839415;-5,4906548853951785e-06;240,0;559,5202308710293;-5,490654885395179;0,0;565,4473525115312;0,0
2016-09-02 19:00:00;1,25e-06;566,0815441;560,2161179489577;509,85681385118596;-5,0832457467691225e-06;240,0;550,947626932055;-5,083245746769123;0,0;556,3879074343445;0,0
2016-09-02 20:00:00;0,0;377,62257958000004;532,2216643759493;487,16038687817525;-3,967017647820586e-06;240,0;524,7437403790435;-3,9670176478205854;0,0;527,5739175412814;0,0
2016-09-02 21:00:00;0,0;239,51160044000002;501,17934565721015;482,9830966355653;-3,056672556135356e-06;240,0;495,1896079369667;-3,0566725561353563;0,0;495,55962208237196;0,0
2016-09-02 22:00:00;0,0;218,84071353;497,72716452438743;475,0712317783168;-2,7675153898329845e-06;240,0;492,2813083511737;-2,7675153898329845;0,0;491,7192574895652;0,0
2016-09-02 23:00:00;0,0;221,42444465000005;489,92023237061534;468,55096087189315;-2,595637265953515e-06;240,0;484,7603512541473;-2,5956372659535147;0,0;484,3736564102812;0,0
2016-09-03 00:00:00;0,0;220,52333177;481,9326128655436;462,0317829859684;-2,378252942458852e-06;240,0;477,15503457608133;-2,378252942458852;0,0;476,7549585991363;0,0
