date;DNI;Field total mass flow delivered | (kg/s);Field total mass flow recirculated | (kg/s);Field total mass flow | (kg/s);Heat sink HTF mass flow | (kg/s);Field timestep-averaged inlet temperature | (C);Loop timestep-averaged inlet temperature | (C);Field timestep-averaged outlet temperature | (C);Loop timestep-averaged outlet temperature | (C);Heat sink HTF inlet temp | (C);Heat sink HTF outlet temp | (C);SF.a.tout;SB.NO.x.mf;SF.x.tout;SF.b.tout;Field thermal power incident | (MWt);Field thermal power incident after cosine | (MWt);Receiver thermal power incident | (MWt);Receiver thermal power absorbed | (MWt);Field thermal power receiver total loss | (MWt);Receiver thermal losses | (MWt);Field piping thermal losses | (MWt);Field thermal power leaving in HTF | (MWt);SF.a.pwr;SF.x.pwr;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.prth;SF.x.prop;Field optical efficiency before defocus;SF.x.globalpr
2007-01-01 00:00:00;0,0;0,0;204,0;204,0;0,0;169,468;169,86900000000003;169,31;166,882;393,0;293,0;166,93608660781297;203,99999999999997;164,63569018958427;164,63557795251998;0,0;0,0;0,0;-1,6089;;1,6089;0,166072;-0,0629777;-1,1953926370963162;-2,113057655188826;0,0;2,224334415066045;0,10237917272702544;0,0;0,7681289073609696;0,0;0,0
2007-01-01 01:00:00;0,0;0,0;204,0;204,0;0,0;167,77200000000002;168,782;167,649;165,84099999999998;393,0;293,0;165,89538189300288;203,99999999999997;163,62200912287364;163,62184848602215;0,0;0,0;0,0;-1,59164;;1,59164;0,164995;-0,0487591;-1,1753452949494714;-2,0809648150971447;0,0;2,190837944095517;0,1016512435926949;0,0;0,7743785779841207;0,0;0,0
2007-01-01 02:00:00;0,0;0,0;204,0;204,0;0,0;166,44099999999997;167,521;166,33599999999998;164,847;393,0;293,0;164,90161874708457;203,99999999999997;162,4385393625549;162,43835620290668;0,0;0,0;0,0;-1,56831;;1,56831;0,164129;-0,0414527;-1,0670624725023563;-2,0467999251019653;0,0;2,1551508304385245;0,10094307431563987;0,0;0,7859669872868773;0,0;0,0
2007-01-01 03:00:00;0,0;0,0;204,0;204,0;0,0;165,23;166,27;165,12900000000002;163,687;393,0;293,0;163,74183886655157;203,99999999999997;161,25958922484688;161,25941043214408;0,0;0,0;0,0;-1,54135;;1,54135;0,162896;-0,0402309;-1,029118185644539;-2,014906861843344;0,0;2,121807109332518;0,10010164574755354;0,0;0,7964180793411276;0,0;0,0
2007-01-01 04:00:00;0,0;0,0;204,0;204,0;0,0;164,037;165,046;163,93599999999998;162,501;393,0;293,0;162,5560006074761;203,99999999999997;160,10720119003088;160,1070297216291;0,0;0,0;0,0;-1,51668;;1,51668;0,161748;-0,0399235;-1,012371870582478;-1,983323003801153;0,0;2,088764895160105;0,09934812756863184;0,0;0,7982170498417276;0,0;0,0
2007-01-01 05:00:00;0,0;0,0;204,0;204,0;0,0;162,85299999999998;163,84099999999998;162,753;161,332;393,0;293,0;161,38709677852637;203,99999999999997;158,9684696388655;158,96830346431918;0,0;0,0;0,0;-1,4917799999999999;;1,4917799999999999;0,160618;-0,039439300000000004;-0,9964910588845848;-1,9539640674923218;0,0;2,0580197139004883;0,09860591300838063;0,0;0,7847662081359008;0,0;0,0
2007-01-01 06:00:00;0,0;0,0;204,0;204,0;0,0;161,683;162,653;161,584;160,181;393,0;293,0;160,2361295797872;203,99999999999997;157,85567838868997;157,85551882079798;0,0;0,0;0,0;-1,46947;;1,46947;0,159402;-0,0388817;-0,9802806577097574;-1,9211775444363397;0,0;2,023685973833349;0,09780939112918913;0,0;0,7488025052272299;0,0;0,0
2007-01-01 07:00:00;0,0;0,0;204,0;204,0;0,0;160,52700000000002;161,481;160,43;159,047;393,0;293,0;159,10210137727708;203,99999999999997;156,74370815333566;156,7435520616947;0,0;0,0;0,0;-1,4441899999999999;;1,4441899999999999;0,15820399999999998;-0,0382801;-0,9637401872395738;-1,8944794391151047;0,0;1,9956735339531757;0,09701862013202366;0,0;0,6815563448696254;0,0;0,0
2007-01-01 08:00:00;0,0;0,0;204,0;204,0;0,0;159,389;160,327;159,293;157,93200000000002;393,0;293,0;157,98701468401532;203,99999999999997;155,66689886406314;155,6669016550726;0,0;0,0;0,0;-1,4197;;1,4197;0,156499;-0,0376258;-0,9468729712716756;-1,861123827776324;0,0;1,9607126843797604;0,0959016267012326;0,0;0,5877595688651319;0,0;0,0
2007-01-01 09:00:00;200,0;0,0;204,0;204,0;0,0;163,878;159,92700000000002;165,43;193,209;393,0;293,0;193,24164402359344;203,99999999999997;223,77045552946927;223,77045552946927;78,48;53,0694;35,7983;33,5913;;2,20696;0,19022999999999998;0,616566;13,462284058785832;26,344259585432265;29,453531444801808;3,219709557862372;0,12084786302492045;0,8955639606322959;0,4754726479257114;0,674556;0,0
2007-01-01 10:00:00;18,0;0,0;204,0;204,0;0,0;183,93;166,37;184,78;199,97099999999998;393,0;293,0;199,99480701194847;203,99999999999997;167,59066492873683;167,59066492873683;7,0632;4,0231699999999995;2,4447799999999997;0,629501;;1,81528;0,195132;0,344314;13,707759763157409;0,4660782594487862;2,4700226723677408;2,2098402465993296;0,1010537698668792;0,17966362087652915;0,3615238890663567;0,607677;0,0
2007-01-01 11:00:00;30,0;0,0;204,0;204,0;0,0;184,643;174,65400000000002;184,16099999999997;176,13400000000001;393,0;293,0;176,1834314784787;203,99999999999997;176,8455579897435;176,8455579897435;11,772;5,7618599999999995;3,08866;1,34437;;1,7443;0,172497;-0,196358;0,5977312381693055;0,8657059670017793;3,1217127565656977;2,4743531187472465;0,10660316418223628;0,270663721690875;0,27550234758195896;0,536053;0,0
2007-01-01 12:00:00;112,0;0,0;204,0;204,0;0,0;181,27599999999998;177,597;181,43599999999998;184,62;393,0;293,0;184,6622500715497;203,99999999999997;197,22954071242086;197,22954071242086;43,9488;20,5841;10,5561;8,54317;;2,0129599999999996;0,180687;0,0650823;2,857424391552983;8,041435559254554;10,740232590141854;2,899524884969781;0,1147090260765309;0,7483365088477966;0,2542532718243799;0,512829;0,0
2007-01-01 13:00:00;223,0;0,0;204,0;204,0;0,0;188,243;180,067;189,467;211,021;393,0;293,0;211,02884815036697;203,99999999999997;233,5535549870997;233,5535549870997;87,5052;45,3183;25,5686;23,0181;;2,55048;0,20571799999999998;0,5023340000000001;12,82963032588446;22,50169465813706;26,13640348357514;3,7713242698928147;0,12880818005562372;0,8625467425879491;0,3096577638832909;0,564199;0,0
2007-01-01 14:00:00;398,0;0,0;204,0;204,0;0,0;210,673;188,15200000000002;213,745;265,656;393,0;293,0;265,6053925212476;203,99999999999997;312,0276749526721;312,0276749526721;156,175;95,8516;61,2032;57,016999999999996;;4,18617;0,25888;1,3033700000000001;33,43756229491117;55,069477207198716;61,58590040049755;6,570979012450531;0,16146466264124756;0,8946778963163469;0,413253296183392;0,63852;0,0
2007-01-01 15:00:00;714,0;0,0;322,992;322,992;0,0;266,939;217,764;273,67400000000004;339,876;393,0;293,0;339,92145976171486;203,99999999999997;387,61706442176063;333,73302207377026;280,17400000000004;202,736;124,266;117,085;;7,18095;0,332492;4,87357;89,0950026810931;80,60219375836955;92,46712408849919;11,640400578140426;0,20051327814381897;0,8724192832436457;0,5292813824501311;0,6129439999999999;0,0
2007-01-01 16:00:00;98,0;0,0;204,0;204,0;0,0;315,231;262,849;314,695;307,191;393,0;293,0;307,1756467295512;203,99999999999997;249,4600010276389;249,459980631774;38,4552;31,7518;0,0;-5,41758;;5,41758;0,303481;-0,258589;20,582976426933907;-5,973152595618008;4,891915541361132;6,20638468435534;0,16106636610411454;0,0;0,6344576638104822;0,0;0,0
2007-01-01 17:00:00;0,0;0,0;204,0;204,0;0,0;294,573;282,97700000000003;292,594;262,827;393,0;293,0;262,7770212556559;203,99999999999997;267,1183160590514;267,1316214497758;0,0;0,0;0,0;-5,5330699999999995;;5,5330699999999995;0,264782;-0,9343290000000001;-9,210880512134695;-7,245825018032192;0,0;7,521838465893634;0,17461055526766076;0,0;0,7165071773753287;0,0;0,0
2007-01-01 18:00:00;0,0;0,0;204,0;204,0;0,0;278,655;282,9;278,027;268,757;393,0;293,0;268,7061398732804;203,99999999999997;267,0846304230496;267,08910745613275;0,0;0,0;0,0;-5,77961;;5,77961;0,271518;-0,290434;-6,4888634407025885;-7,225466664720229;0,0;7,500660471709912;0,1749480953682258;0,0;0,7697637423012944;0,0;0,0
2007-01-01 19:00:00;0,0;0,0;204,0;204,0;0,0;273,719;278,51599999999996;273,443;269,635;393,0;293,0;269,5841529311524;203,99999999999997;263,24748943998054;263,24463643501974;0,0;0,0;0,0;-5,60133;;5,60133;0,272365;-0,126699;-4,065595589314741;-6,938976611316748;0,0;7,204213566964485;0,17241876437919185;0,0;0,7933131368141345;0,0;0,0
2007-01-01 20:00:00;0,0;0,0;204,0;204,0;0,0;270,517;274,54200000000003;270,236;266,33;393,0;293,0;266,27929835185864;203,99999999999997;259,7402287036708;259,7377519847081;0,0;0,0;0,0;-5,38822;;5,38822;0,269415;-0,128397;-3,7420760451300352;-6,694955918346468;0,0;6,951970994977647;0,17024895217313313;0,0;0,7989069598852314;0,0;0,0
2007-01-01 21:00:00;0,0;0,0;204,0;204,0;0,0;267,152;270,92400000000004;266,863;262,806;393,0;293,0;262,75602731565584;203,99999999999997;256,58004802450205;256,57791262254625;0,0;0,0;0,0;-5,19485;;5,19485;0,266322;-0,131545;-3,6825685004151785;-6,460130000775095;0,0;6,709215128090388;0,1683222036589078;0,0;0,7920847829036576;0,0;0,0
2007-01-01 22:00:00;0,0;0,0;204,0;204,0;0,0;263,784;267,438;263,502;259,534;393,0;293,0;259,4852163440148;203,99999999999997;253,51145641717744;253,5094807504639;0,0;0,0;0,0;-5,018009999999999;;5,018009999999999;0,263486;-0,127754;-3,5701924080916925;-6,246412451268503;0,0;6,488465416363478;0,16647121274437754;0,0;0,7800854203690479;0,0;0,0
2007-01-01 23:00:00;0,0;0,0;204,0;204,0;0,0;260,514;264,051;260,241;256,39099999999996;393,0;293,0;256,3438035745354;203,99999999999997;250,5151471475624;250,51330253234642;0,0;0,0;0,0;-4,85157;;4,85157;0,260676;-0,123243;-3,4457096031023324;-6,047122231562816;0,0;6,2827606181201014;0,16460951992704506;0,0;0,7702380082601443;0,0;0,0
2007-01-02 00:00:00;0,0;0,0;204,0;204,0;0,0;257,341;260,762;257,07599999999996;253,33;393,0;293,0;253,28474865835082;203,99999999999997;247,58361377379777;247,5818851980481;0,0;0,0;0,0;-4,6978599999999995;;4,6978599999999995;0,258164;-0,119275;-3,3297389698377167;-5,864896392458972;0,0;6,094841962052801;0,16294208078597086;0,0;0,7677975539243079;0,0;0,0
2007-01-02 01:00:00;0,0;0,0;204,0;204,0;0,0;254,255;257,565;253,99599999999998;250,34400000000002;393,0;293,0;250,3010052256657;203,99999999999997;244,69403378118201;244,69239733023244;0,0;0,0;0,0;-4,55466;;4,55466;0,25604899999999997;-0,115667;-3,2225701250938994;-5,706863941819595;0,0;5,932147169932951;0,16152798604031296;0,0;0,7740243718282149;0,0;0,0
2007-01-02 02:00:00;0,0;0,0;204,0;204,0;0,0;251,24900000000002;254,458;250,997;247,43599999999998;393,0;293,0;247,3955230987896;203,99999999999997;241,8756393790411;241,874094832139;0,0;0,0;0,0;-4,41551;;4,41551;0,25349;-0,11219000000000001;-3,121855073417596;-5,558949508995607;0,0;5,779979302772953;0,15982291167462553;0,0;0,7856756461301855;0,0;0,0
2007-01-02 03:00:00;0,0;0,0;204,0;204,0;0,0;248,32299999999998;251,43400000000003;248,078;244,609;393,0;293,0;244,5712533439245;203,99999999999997;239,19421796600417;239,19279355391663;0,0;0,0;0,0;-4,28024;;4,28024;0,25091199999999997;-0,108734;-3,0230598426329682;-5,389025846692816;0,0;5,604786736905272;0,15812544622964314;0,0;0,796276541516713;0,0;0,0
2007-01-02 04:00:00;0,0;0,0;204,0;204,0;0,0;245,475;248,49099999999999;245,236;241,855;393,0;293,0;241,8201609233064;203,99999999999997;236,53595187294854;236,53459719789828;0,0;0,0;0,0;-4,15309;;4,15309;0,248412;-0,105477;-2,928769664704984;-5,24611942657855;0,0;5,457749770992073;0,15646298975794454;0,0;0,7982961516567202;0,0;0,0
2007-01-02 05:00:00;0,0;0,0;204,0;204,0;0,0;242,701;245,62599999999998;242,468;239,171;393,0;293,0;239,1392105531937;203,99999999999997;234,0023276795193;234,00107846912425;0,0;0,0;0,0;-4,02986;;4,02986;0,245881;-0,102382;-2,8389043844425093;-5,08437116830733;0,0;5,29097417439308;0,1548021266659752;0,0;0,7851125024965653;0,0;0,0
2007-01-02 06:00:00;0,0;0,0;204,0;204,0;0,0;239,997;242,835;239,771;236,553;393,0;293,0;236,52437185321585;203,99999999999997;231,4724039797651;231,4712088220189;0,0;0,0;0,0;-3,91425;;3,91425;0,243421;-0,09945470000000001;-2,753384342640915;-4,954681970553377;0,0;5,157617373267568;0,15316700694676785;0,0;0,7495697929106281;0,0;0,0
2007-01-02 07:00:00;0,0;0,0;204,0;204,0;0,0;237,361;240,11700000000002;237,141;234,002;393,0;293,0;233,97661165264628;203,99999999999997;229,08556144810902;229,08446815019934;0,0;0,0;0,0;-3,80027;;3,80027;0,240715;-0,0966003;-2,67127393721141;-4,795913986785714;0,0;4,9938166684412195;0,15139992877743544;0,0;0,6827167947998992;0,0;0,0
2007-01-02 08:00:00;5,0;0,0;204,0;204,0;0,0;234,888;237,483;234,701;232,09599999999998;393,0;293,0;232,07312431374385;203,99999999999997;226,71757488437697;226,71760942912826;1,962;1,53905;0,585813;-3,12566;;3,71147;0,23822800000000002;-0,0817693;-2,3465085741422573;-4,666729909963325;0,4687058641509423;4,860836708309416;0,14939684183959862;0,0;0,5892841858658459;0,380633;0,0
2007-01-02 09:00:00;202,0;0,0;204,0;204,0;0,0;238,623;235,87599999999998;240,12599999999998;265,072;393,0;293,0;265,02149155448865;203,99999999999997;287,55446626948236;287,55446626948236;79,2648;53,736999999999995;36,2964;31,2295;;5,06688;0,269228;0,6613600000000001;12,972968992753515;23,31411491150388;29,887313137711896;6,837827804917714;0,17084212236807073;0,7810410834116953;0,4772932777700464;0,675445;0,0
2007-01-02 10:00:00;465,0;0,0;204,0;204,0;0,0;266,768;243,08;270,15;323,726;393,0;293,0;323,7422202159967;203,99999999999997;357,0444058143547;357,0444058143547;182,46599999999998;104,265;63,5029;56,1751;;7,3278300000000005;0,325374;1,5448899999999999;37,36543309341846;53,87792806976268;64,16379089573418;10,507003801006217;0,19957670127670632;0,838685751646588;0,36349782310154816;0,609055;0,0
2007-01-02 11:00:00;743,0;34,0;179,71400000000003;213,71400000000003;34,0;304,096;265,557;313,82099999999997;367,80300000000005;382,853;293,0;367,848429390166;211,3708648769743;391,9317554997838;390,8558320465109;291,553;143,675;77,5175;67,6789;;9,83863;0,36804499999999996;4,7739;51,69314459158903;64,10631934250897;77,83904089222848;13,715705920629322;0,2193709367164748;0,8247804821025735;0,27733892371125995;0,539504;0,0
2007-01-02 12:00:00;356,0;204,0;0,0;204,0;204,0;293,0;281,483;342,085;357,1;342,085;293,0;357,15816643688555;203,99999999999997;332,4291378106483;332,4291378106483;139,694;65,5849;33,7185;24,9451;;8,773430000000001;0,358067;23,8454;36,61391838924596;24,28744972491907;34,315936710101354;10,493088399364591;0,20031881247039096;0,7062245479059311;0,25555114816132435;0,51412;0,0
2007-01-02 13:00:00;4,0;204,0;0,0;204,0;204,0;293,0;286,41700000000003;334,152;306,928;334,152;293,0;306,91218980556283;203,99999999999997;270,08720323368664;270,0873220823638;1,5696;0,813683;0,45946400000000004;-6,08371;;6,54318;0,310344;19,8915;9,660517236758471;-7,492014474430804;0,4697694411288225;7,7768601633289265;0,1789817673035809;0,0;0,3102773256630991;0,5646720000000001;0,0
2007-01-02 14:00:00;350,0;34,0;170,0;204,0;34,0;317,376;296,795;323,681;333,04900000000004;382,38599999999997;293,0;333,08310047635763;203,99999999999997;379,1115708042332;379,1115708042332;137,34;83,8996;53,4163;43,7446;;9,67174;0,337326;3,0401;17,464666576381497;40,726619126459646;54,498360366994724;14,161317036858762;0,22337875476204413;0,7470874727286494;0,4134092143481022;0,636622;0,0
2007-01-02 15:00:00;50,0;204,0;0,0;204,0;204,0;293,0;298,392;331,31699999999995;331,881;331,31699999999995;293,0;331,912966048188;203,99999999999997;280,48533815525417;280,48544437373573;19,62;14,196;8,78458;0,655076;;8,1295;0,33593;18,4878;16,136976549539014;-8,335876413230785;6,539348207660713;8,651985460345184;0,1867093279587706;0,0;0,5292284395162251;0,618805;0,0
2007-01-02 16:00:00;29,0;204,0;0,0;204,0;204,0;293,0;294,887;321,04;299,144;321,04;293,0;299,11573541127416;203,99999999999997;277,47250223609274;277,4726327764523;11,3796;9,39458;0,0;-6,78675;;6,78675;0,304751;13,4408;2,0058555607719444;-8,072311597503763;1,4948876986475501;8,378393943789531;0,18494428612039826;0,0;0,6343583335888393;0,0;0,0
2007-01-02 17:00:00;0,0;0,0;204,0;204,0;0,0;306,238;297,497;304,913;285,52;393,0;293,0;285,476033123079;203,99999999999997;279,70955750197606;279,71162936293115;0,0;0,0;0,0;-6,64036;;6,64036;0,292615;-0,63439;-5,604681023711337;-8,271343455572275;0,0;8,584988087242028;0,18697226083751128;0,0;0,7164396937558556;0,0;0,0
2007-01-02 18:00:00;0,0;0,0;204,0;204,0;0,0;293,775;297,278;293,101;283,346;393,0;293,0;283,3003436734383;203,99999999999997;279,5388830628043;279,5500828742477;0,0;0,0;0,0;-6,68023;;6,68023;0,29131999999999997;-0,317754;-6,509759143780731;-8,24674882436321;0,0;8,559434196089429;0,18722455837624175;0,0;0,7697488164850206;0,0;0,0
2007-01-02 19:00:00;0,0;0,0;204,0;204,0;0,0;287,835;292,909;287,473;282,444;393,0;293,0;282,3977118457338;203,99999999999997;275,7765496586743;275,7732276678322;0,0;0,0;0,0;-6,47129;;6,47129;0,290653;-0,169295;-4,873616073213984;-7,9225575904052965;0,0;8,223013089705493;0,18476943421777892;0,0;0,7933220071361791;0,0;0,0
2007-01-02 20:00:00;0,0;0,0;204,0;204,0;0,0;283,842;288,466;283,514;278,976;393,0;293,0;278,9276631579877;203,99999999999997;271,91714194316125;271,9139279076229;0,0;0,0;0,0;-6,20231;;6,20231;0,287405;-0,152657;-4,397599289870765;-7,61152819421442;0,0;7,900565420681584;0,18224803319842947;0,0;0,7989025676519834;0,0;0,0
2007-01-02 21:00:00;0,0;0,0;204,0;204,0;0,0;279,99;284,327;279,664;275,13;393,0;293,0;275,08010013084925;203,99999999999997;268,3104743245229;268,30762173109963;0,0;0,0;0,0;-5,951230000000001;;5,951230000000001;0,28384499999999996;-0,150903;-4,240422899391676;-7,3299062031617055;0,0;7,608848052118019;0,17991933956255218;0,0;0,7920207711537065;0,0;0,0
2007-01-02 22:00:00;0,0;0,0;204,0;204,0;0,0;276,198;280,365;275,881;271,457;393,0;293,0;271,40630080104904;203,99999999999997;264,846506667195;264,843899888802;0,0;0,0;0,0;-5,727530000000001;;5,727530000000001;0,280577;-0,146084;-4,0874248079168805;-7,068185291135758;0,0;7,337954363405629;0,17776921460201398;0,0;0,7799223322002276;0,0;0,0
2007-01-02 23:00:00;0,0;0,0;204,0;204,0;0,0;272,52099999999996;276,53700000000003;272,214;267,92400000000004;393,0;293,0;267,87316219861395;203,99999999999997;261,49204457191536;261,4896386697203;0,0;0,0;0,0;-5,51732;;5,51732;0,277351;-0,140665;-3,9337229326748697;-6,8211587960770395;0,0;7,082443021885355;0,17563318307668913;0,0;0,7699622197502859;0,0;0,0
2007-01-03 00:00:00;0,0;0,0;204,0;204,0;0,0;268,96299999999997;272,836;268,666;264,506;393,0;293,0;264,45560289431285;203,99999999999997;258,238564513209;258,23633799052857;0,0;0,0;0,0;-5,31994;;5,31994;0,27414099999999997;-0,135517;-3,787382531641841;-6,589150062938859;0,0;6,842626855826086;0,17350601378207206;0,0;0,7674356803939667;0,0;0,0
2007-01-03 01:00:00;0,0;0,0;204,0;204,0;0,0;265,517;269,254;265,22900000000004;261,188;393,0;293,0;261,13855489804337;203,99999999999997;255,07695120753243;255,0748834667411;0,0;0,0;0,0;-5,13694;;5,13694;0,270934;-0,13078199999999998;-3,6513759055331785;-6,3723031319655625;0,0;6,618638580733776;0,171381822608707;0,0;0,7736429719322779;0,0;0,0
2007-01-03 02:00:00;0,0;0,0;204,0;204,0;0,0;262,173;265,784;261,894;257,96299999999997;393,0;293,0;257,9149564578284;203,99999999999997;251,99761456088902;251,99568643284766;0,0;0,0;0,0;-4,96785;;4,96785;0,267825;-0,126442;-3,5254991923845984;-6,171441780053019;0,0;6,411324460814124;0,16932417712206194;0,0;0,7853641564368363;0,0;0,0
2007-01-03 03:00:00;0,0;0,0;204,0;204,0;0,0;258,926;262,41900000000004;258,654;254,833;393,0;293,0;254,7867456698251;203,99999999999997;249,023319818908;249,02153182205302;0,0;0,0;0,0;-4,8019;;4,8019;0,264608;-0,122217;-3,405539571617408;-5,9730310597568135;0,0;6,2065509405294;0,16720048350993327;0,0;0,7961240708821443;0,0;0,0
2007-01-03 04:00:00;0,0;0,0;204,0;204,0;0,0;255,774;259,152;255,51;251,793;393,0;293,0;251,74886723523616;203,99999999999997;246,1247078935721;246,12303852749585;0,0;0,0;0,0;-4,64691;;4,64691;0,26159299999999996;-0,118191;-3,290472825737859;-5,786800512884997;0,0;6,014458955083311;0,16520565194721362;0,0;0,7983742822517135;0,0;0,0
2007-01-03 05:00:00;0,0;0,0;204,0;204,0;0,0;252,71099999999998;255,981;252,455;248,83599999999998;393,0;293,0;248,79427280937352;203,99999999999997;243,30396906068646;243,30240981846225;0,0;0,0;0,0;-4,50039;;4,50039;0,25855900000000004;-0,114451;-3,182419801860933;-5,610684053753679;0,0;5,832882767298568;0,16320133069013534;0,0;0,7854676441140936;0,0;0,0
2007-01-03 06:00:00;0,0;0,0;204,0;204,0;0,0;249,732;252,899;249,483;245,958;393,0;293,0;245,91891708559262;203,99999999999997;240,55562298085258;240,5541628767608;0,0;0,0;0,0;-4,3604;;4,3604;0,25550500000000004;-0,110882;-3,079919626124304;-5,443793270648169;0,0;5,660890363928178;0,1611832329706853;0,0;0,7503584570825385;0,0;0,0
2007-01-03 07:00:00;0,0;0,0;204,0;204,0;0,0;246,834;249,903;246,59099999999998;243,15599999999998;393,0;293,0;243,11975817072621;203,99999999999997;237,87884538838023;237,87747720756897;0,0;0,0;0,0;-4,228330000000001;;4,228330000000001;0,25253200000000003;-0,107524;-2,9828740863505603;-5,285000629228713;0,0;5,49729842487982;0,1592194001433119;0,0;0,6839115656947873;0,0;0,0
2007-01-03 08:00:00;112,0;0,0;204,0;204,0;0,0;246,168;247,30900000000003;246,55200000000002;253,28;393,0;293,0;253,23478358338355;203,99999999999997;258,09358269057714;258,09358269057714;43,9488;34,5418;13,1316;8,51207;;4,61955;0,260179;0,170296;2,652405761512899;4,82690470431587;10,526975305199203;6,046376681547439;0,16433355869356076;0,4609112156508;0,59085728886073;0,380166;0,0
2007-01-03 09:00:00;680,0;0,0;319,376;319,376;0,0;277,313;254,18200000000002;284,008;349,27099999999996;393,0;293,0;349,32716697015786;267,64864971797266;391,909891997254;373,14164471628135;266,832;181,37400000000002;122,67399999999999;113,37899999999999;;9,29477;0,351694;4,88669;70,5614066183692;87,86992095272211;101,13451219699478;13,19543949463809;0,2168651867669464;0,8699890961862159;0,4791798490189226;0,676359;0,0
2007-01-03 10:00:00;772,0;336,55800000000005;0,0;336,55800000000005;336,55800000000005;293,0;278,964;356,67;392,869;356,67;293,0;392,76622211334933;336,55800000000016;392,98482787178835;392,98482787178835;302,933;173,67700000000002;106,02600000000001;94,8197;;11,2067;0,392817;51,5024;92,69869622696963;92,88929828656015;107,14147899930984;14,321346467190805;0,2231651927350595;0,8684789346117209;0,36556071594518375;0,61048;0,0
2007-01-03 11:00:00;884,0;308,513;0,0;308,513;308,513;293,0;287,546;382,847;392,533;382,847;293,0;392,433747266733;308,5130000000001;392,4984578077086;392,4984578077086;346,88199999999995;170,958;92,2467;80,7394;;11,5074;0,391341;67,7264;78,69786731488135;78,74956079573785;93,2744045952244;14,658757751734786;0,22429079441419267;0,8458198915909189;0,27929167324574944;0,539588;0,0
2007-01-03 12:00:00;806,0;255,57;0,0;255,57;255,57;293,0;290,08799999999997;389,478;392,82099999999997;389,478;293,0;392,7187288657643;255,57000000000008;392,17690113417007;392,17690113417007;316,274;148,877;76,7509;65,1013;;11,6496;0,390413;60,4961;63,89616173989018;63,53761265414467;78,13580995003494;14,770867732390087;0,22408258034298945;0,8146761836313914;0,256982953815901;0,515532;0,0
2007-01-03 13:00:00;882,0;361,28;0,0;361,28;361,28;293,0;291,52299999999997;391,577;392,779;391,577;293,0;392,67717140854285;361,27999999999986;392,6919173009786;392,6919173009786;346,097;179,63099999999997;101,536;89,8601;;11,6757;0,389981;87,4937;89,09810608105663;89,1119041715151;103,83820744943912;14,854089642698627;0,22417894215667508;0,8598397329155034;0,311024723136699;0,565246;0,0
2007-01-03 14:00:00;870,0;493,63;0,0;493,63;493,63;293,0;292,216;392,38800000000003;392,88300000000004;392,38800000000003;293,0;392,7800741116249;493,6299999999998;393,12674735542123;393,12674735542123;341,38800000000003;209,632;133,89700000000002;122,196;;11,7013;0,39006799999999997;120,59;121,08449272869616;121,52786606642323;136,38682476292826;14,916371158301029;0,22450502666146188;0,8928337956623443;0,4136728098739522;0,6387229999999999;0,0
2007-01-03 15:00:00;575,0;364,749;0,0;364,749;364,749;293,0;292,107;392,477;392,775;392,477;293,0;392,673213513373;252,14718352243958;391,87932747711477;364,8661276063414;225,63;163,259;102,012;90,3113;;11,7011;0,39066999999999996;89,1908;89,46106925904604;61,32530422503636;75,98068393676566;14,844573953957156;0,22458229848486996;0,8085595785763504;0,5292614985516864;0,62485;0,0
2007-01-03 16:00:00;289,0;204,0;0,0;204,0;204,0;293,0;291,44599999999997;371,44599999999997;330,588;371,44599999999997;293,0;330,61755601233506;203,99999999999997;305,104489763758;305,104489763758;113,404;93,6155;0,0;-7,33091;;7,33091;0,330741;38,8217;18,76605898593502;6,454884495667746;15,385554835750508;9,441701194296833;0,19157225781175005;0,4195405726237096;0,6343249686251041;0,0;0,0
2007-01-03 17:00:00;0,0;204,0;0,0;204,0;204,0;293,0;291,447;334,767;290,915;334,767;293,0;290,8762250185447;203,99999999999997;274,43490960435804;274,4306988890113;0,0;0,0;0,0;-6,40125;;6,40125;0,293779;20,1966;-0,2488479549355656;-7,852666463945296;0,0;8,15067516715593;0,1809557673813268;0,0;0,7164193236589782;0,0;0,0
2007-01-03 18:00:00;0,0;0,0;204,0;204,0;0,0;308,846;296,752;307,04900000000004;280,64099999999996;393,0;293,0;280,5935711888993;203,99999999999997;279,03442051568555;279,0386346180453;0,0;0,0;0,0;-6,49306;;6,49306;0,285585;-0,86362;-7,5126605185848305;-8,231255971938397;0,0;8,543413534873473;0,1849660018284324;0,0;0,7697584476589067;0,0;0,0
2007-01-03 19:00:00;0,0;0,0;204,0;204,0;0,0;293,496;297,192;292,777;282,327;393,0;293,0;282,2806328744722;203,99999999999997;279,48474076766627;279,4851237256944;0,0;0,0;0,0;-6,653339999999999;;6,653339999999999;0,28826199999999996;-0,338886;-6,9408952541867315;-8,231159848649426;0,0;8,54322736667647;0,18574345110256926;0,0;0,7933420919544832;0,0;0,0
2007-01-03 20:00:00;0,0;0,0;204,0;204,0;0,0;287,469;292,677;287,12;282,284;393,0;293,0;282,2376040232747;203,99999999999997;275,57453158785466;275,57109079623604;0,0;0,0;0,0;-6,450480000000001;;6,450480000000001;0,288586;-0,16315;-4,838892150654861;-7,906459933958275;0,0;8,206318952539991;0,1833717297324436;0,0;0,7988963658372942;0,0;0,0
