date;DNI;elevation;zenith;azimuth;aoi;IAM;pr_shadows;pr_borders;pr_opt_peak;solar_fraction;NetPower;AuxPower;GrossPower;SF.a.mf;SF.a.tin;SF.a.tout;SF.a.pwr;SF.a.prth;SF.a.globalpr;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pwr;SF.x.prth;SF.x.globalpr;SF.b.tout;SF.b.pwr;SF.b.wpwr;SF.b.prth;SF.b.globalpr
2016-09-01 11:00:00;853,0310627999999;57,49139118912553;32,50860881087447;160,1481318595063;30,363824236646114;0,9736940053539396;1,0;0,9909110443605237;0,7990220668465727;0,9224622792;47,59606265;-3,17171845;51,08501187;610,827931;564,7581711764394;663,0974532431194;147,392354608839;5,7292237895025515;0,34659200611573965;770,993476564987;564,7581711764394;667,4414625193306;194,80433719771182;0,9181823654683546;0,2622375487366718;689,8281446827011;190,79839491703058;26,73014293933658;0,9087880812407885;0,267743404718968
2016-09-01 12:00:00;883,1069742999999;58,65949119841875;31,34050880158125;188,3662411746375;30,969924733133617;0,9718243877239036;1,0;0,990689217762007;0,7990220668465727;0,9224622792;49,03503742;-3,2003405330000003;52,56718132;587,4471884999999;569,2448778785083;667,138060376662;141,85421766169551;5,371193601846524;0,3705718602274211;826,1237586255859;569,2448778785083;667,4383084335572;200,1396745917051;0,9190778053280741;0,26265247721242513;699,9030014255433;193,55087350403247;43,05408971796173;0,9051374094213892;0,2715936144762726
2016-09-01 13:00:00;879,8537527000001;54,353371715306984;35,646628284693016;214,33631111790396;28,765703794831026;0,9782861897511809;1,0;0,9914830941454135;0,7990220668465727;0,9224622792;49,04942652;-3,193492;52,57710698;598,5563768999999;567,4513961772216;667,0443676045285;146,88080447577653;5,419684032561923;0,3579576457771307;835,7093924899909;567,4513961772216;667,4415327462518;205,94709644748096;0,921741035478522;0,255294237631594;699,7059978939747;199,37775303611093;43,507975025766456;0,9083091385280524;0,2637059861461942
2016-09-01 14:00:00;848,6973632999999;46,197452719084744;43,802547280915256;233,9132699821198;24,060283589968265;0,989223056660957;1,0;0,9930730719731063;0,7990220668465727;0,9224622792;49,04023637;-3,216047833;52,60618582;577,3354516999999;569,3597758458061;667,2803163920828;139,47385611533545;5,057171436068223;0,3771759617551424;866,8646557426152;569,3597758458061;667,4393953586948;209,78078914718478;0,922647100447958;0,25076741313567497;706,6974112480082;200,91806123914418;54,34278180870611;0,905982473284374;0,2618290535731634
2016-09-01 15:00:00;795,0985311000001;35,98567534146282;54,01432465853718;248,31271304238797;17,398686233647997;0,9990656858203725;1,0;0,9951385399827523;0,7990220668465727;0,9224622792;48,988639;-3,258702317;52,59712658;579,6203578;569,1489011792669;667,2575808312919;140,27521162557852;5,133234363803609;0,3749566724617877;856,5817416770739;569,1489011792669;667,435515781261;207,70322571765152;0,9220116275411833;0,25323211229997794;705,0931864130375;199,41397614997152;51,6600580946502;0,9060005417972675;0,2637584766899374
2016-09-01 16:00:00;683,3715718999999;24,79168420710249;65,20831579289751;259,6812936388311;9,35871988163916;1,0;1,0;0,9974431259639475;0,7990220668465727;0,9224622792;49,00761343;-3,2611958;52,5980279;577,2452109999999;568,7983955154739;666,7062530605681;139,33551362900658;5,718812002561025;0,3774919008806829;753,2396952701565;568,7983955154739;667,4403384410914;183,2675836070278;0,9125848616126643;0,28700126266074155;692,3358346264516;178,83696897631947;29,42173961498323;0,9013279126076138;0,2941116045584776
2016-09-01 17:00:00;428,40774960000005;13,202962650561082;76,79703734943892;269,54100268662586;0,44686443118961056;1,0;0,6432443135159338;0,9998789984564758;0,7990220668465727;0,9224622792;39,77578493;-2,955766867;42,98408495;577,1590699000001;568,8463805385745;627,1859935445739;80,97811945470896;8,112781199500152;0,5308111035357025;266,46246455158064;568,8463805385745;667,2540447226793;64,67190673082042;0,7859066716335743;0,6646484868446789;618,6914818795145;68,82966002074342;0,0;0,8300933419541052;0,6244994517922324
2016-09-01 18:00:00;42,50076745;1,5947759842489901;88,405224015751;278,91217136958284;8,908691203272156;1,0;0,07837878519307573;0,9975681324420363;0,7990220668465727;0,9224622792;15,01152405;-1,4393666669999998;16,55200547;579,0728744;568,7009533782552;546,7057744392661;-29,18083088933264;-245,35809620915452;-0,5672218701644566;204,00000000000003;568,7009533782552;547,4335841394663;-9,944235704157364;-9,285007746105299;-1,6644824159869964;561,0141139498421;-10,286173803403669;0,0;-9,96139413787161;-1,6091508646804105
2016-09-01 19:00:00;0,030785682999999998;-9,7139019392905;99,7139019392905;288,59222105345395;18,31611109618867;0,998060749047451;0,0;0,994864334015803;0,7990220668465727;0,9224622792;2,0499423169999997;-0,867398;2,95616315;570,1109859999999;560,5478482956336;506,57273595957554;-68,44818425410871;0,0;-0,04318833555942796;204,00000000000003;560,5478482956336;540,093712197769;-9,474662322400262;0,0;-0,31200723038022754;553,0638810608971;-9,764596375647804;0,0;0,0;-0,30274299482285383
2016-09-01 20:00:00;0,0;-20,35805580836438;110,35805580836438;299,3492395998096;27,35591783097459;0,9819513977639477;0,0;0,9919733480218677;0,7990220668465727;0,9224622792;-0,5624885829999999;-0,546243833;0,0;364,51405795999995;531,7875692442574;485,3000189555951;-36,518718905221235;0,0;0,0;204,00000000000003;531,7875692442574;515,2842960403326;-7,395647752727596;0,0;0,0;522,4402176323881;-7,518495344045967;0,0;0,0;
2016-09-01 21:00:00;0,0;-29,83059063681538;119,83059063681537;312,02160464752035;35,5007663261304;0,9553727055849249;0,0;0,9889335267378044;0,7990220668465727;0,9224622792;-0,526612483;-0,5048923;0,0;236,36178183999996;499,6437712826897;481,2078874923783;-9,171024760427215;0,0;0,0;204,00000000000003;499,6437712826897;486,71318509560115;-5,572013002117458;0,0;0,0;488,7190572969973;-5,461694557098496;0,0;0,0;
2016-09-01 22:00:00;0,0;-37,38706857364892;127,38706857364892;327,42694084888063;42,034131337569306;0,9222263154628432;0,0;0,9860142221433031;0,7990220668465727;0,9224622792;-1,2384916000000001;-1,25790595;0,0;221,64142743;497,60595671870846;473,02002854636305;-11,390629077982286;0,0;0,0;204,00000000000003;497,60595671870846;485,2005276447326;-5,333152762005701;0,0;0,0;486,12987318181246;-5,363578531258187;0,0;0,0;
2016-09-01 23:00:00;0,0;-42,043130531209016;132,04313053120902;345,8223293794101;46,05619141808098;0,8944572490913534;0,0;0,9839030289877536;0,7990220668465727;0,9224622792;-1,338374;-1,3453984669999999;0,0;224,23413062;487,9278812705212;466,4026218923353;-9,978970502120198;0,0;0,0;204,00000000000003;487,9278812705212;476,36287372927023;-4,910666109297887;0,0;0,0;477,41065993817847;-4,912173962741208;0,0;0,0;
