date;DNI;T_bulb;T_ext;Wind;Elev;Azimuth;Pexp;Pgen;C1_tout;C2_tout;C3_tout;C4_tout;C1_tin;C2_tin;C3_tin;C4_tin;C1_massflow;C2_massflow;C3_massflow;C4_massflow
7/17/2017  12:00:00 AM;0;22,89;39,15;3,95;-32.000,00;306,97;-1,22;0;192,27;192,65;191,58;191,96;292,27;292,65;291,58;291,96;180;180;180;180
7/17/2017  12:01:00 AM;0;22,89;39,15;3,95;-32.000,00;306,97;-1,22;0;192,27;192,39;191,32;191,7;292,27;292,39;291,32;291,7;180;180;180;180
7/17/2017  12:02:00 AM;0;22,89;39,15;4,7;-32.000,00;306,97;-1,2;0;192,27;192,13;191,07;191,44;292,27;292,13;291,07;291,44;180;180;180;180
7/17/2017  12:03:00 AM;0;22,89;39,15;4,7;-32.000,00;306,97;-1,2;0;192,01;192,13;191,07;191,44;292,01;292,13;291,07;291,44;180;180;180;180
7/17/2017  12:04:00 AM;0;22,89;39,15;3,95;-32.000,00;306,97;-1,22;0;191,75;192,13;190,81;191,44;291,75;292,13;290,81;291,44;180;180;180;180
7/17/2017  12:05:00 AM;0;22,89;39,15;4,7;-32.000,00;306,97;-1,25;0;191,75;192,13;190,55;191,19;291,75;292,13;290,55;291,19;180;180;180;180
7/17/2017  12:06:00 AM;0,06;23,04;39,15;5,45;-32.000,00;306,97;-1,27;0;191,75;191,87;190,55;190,93;291,75;291,87;290,55;290,93;180;180;180;180
7/17/2017  12:07:00 AM;0;23,18;39,15;4,7;-32.000,00;306,97;-1,27;0;191,5;191,62;190,55;190,93;291,5;291,62;290,55;290,93;180;180;180;180
7/17/2017  12:08:00 AM;0,07;23,18;39,15;4,7;-32.000,00;306,97;-1,27;0;191,24;191,62;190,29;190,93;291,24;291,62;290,29;290,93;180;180;180;180
7/17/2017  12:09:00 AM;0,07;23,18;39,15;4,7;-32.000,00;306,97;-1,27;0;191,24;191,62;190,04;190,67;291,24;291,62;290,04;290,67;180;180;180;180
7/17/2017  12:10:00 AM;0,06;23,18;39,15;4,7;-32.000,00;306,97;-1,23;0;191,24;191,36;190,04;190,41;291,24;291,36;290,04;290,41;180;180;180;180
7/17/2017  12:11:00 AM;0;23,18;39,15;5,45;-32.000,00;306,97;-1,22;0;190,98;191,1;190,04;190,41;290,98;291,1;290,04;290,41;180;180;180;180
7/17/2017  12:12:00 AM;0,06;23,18;39,15;4,7;-32.000,00;306,97;-1,2;0;190,72;191,1;189,78;190,41;290,72;291,1;289,78;290,41;180;180;180;180
7/17/2017  12:13:00 AM;0;23,18;39,15;5,45;-32.000,00;306,97;-1,2;0;190,72;191,1;189,52;190,16;290,72;291,1;289,52;290,16;180;180;180;180
7/17/2017  12:14:00 AM;0,05;23,18;39,15;4,7;-32.000,00;306,97;-1,2;0;190,72;190,84;189,52;189,9;290,72;290,84;289,52;289,9;180;180;180;180
7/17/2017  12:15:00 AM;0,07;23,18;39,15;4,7;-32.000,00;306,97;-1,2;0;190,47;190,59;189,26;189,9;290,47;290,59;289,26;289,9;180;180;180;180
7/17/2017  12:16:00 AM;0,07;23,18;39,15;5,45;-32.000,00;306,97;-1,2;0;190,21;190,59;189,01;189,64;290,21;290,59;289,01;289,64;180;180;180;180
7/17/2017  12:17:00 AM;0;23,18;39,15;4,7;-32.000,00;306,97;-1,23;0;190,21;190,59;189,01;189,38;290,21;290,59;289,01;289,38;180;180;180;180
7/17/2017  12:18:00 AM;0;23,18;39,15;4,7;-32.000,00;306,97;-1,25;0;189,95;190,33;189,01;189,38;289,95;290,33;289,01;289,38;180;180;180;180
7/17/2017  12:19:00 AM;0,06;23,18;39,15;5,45;-32.000,00;180;-1,26;0;189,69;190,07;188,75;189,13;289,69;290,07;288,75;289,13;180;180;180;180
7/17/2017  12:20:00 AM;0,05;23,18;39,15;5,45;-32.000,00;53,04;-1,26;0;189,69;190,07;188,49;188,87;289,69;290,07;288,49;288,87;180;180;180;180
7/17/2017  12:21:00 AM;0;23,18;39,15;6,95;-32.000,00;53,04;-1,25;0;189,69;189,81;188,49;188,87;289,69;289,81;288,49;288,87;180;180;180;180
7/17/2017  12:22:00 AM;0;23,18;39,15;4,7;-32.000,00;53,04;-1,23;0;189,44;189,56;188,49;188,87;289,44;289,56;288,49;288,87;180;180;180;180
7/17/2017  12:23:00 AM;0;23,18;39,15;5,45;-32.000,00;53,04;-1,2;0;189,18;189,56;188,23;188,61;289,18;289,56;288,23;288,61;180;180;180;180
7/17/2017  12:24:00 AM;0;23,18;39,15;4,7;-32.000,00;53,04;-1,2;0;189,18;189,56;187,98;188,35;289,18;289,56;287,98;288,35;180;180;180;180
7/17/2017  12:25:00 AM;0;23,18;39,15;4,7;-32.000,00;53,04;-1,19;0;188,92;189,3;187,98;188,35;288,92;289,3;287,98;288,35;180;180;180;180
7/17/2017  12:26:00 AM;0;23,18;39,15;3,95;-32.000,00;53,04;-1,2;0;188,66;189,04;187,98;188,35;288,66;289,04;287,98;288,35;180;180;180;180
7/17/2017  12:27:00 AM;0;22,93;39,15;4,7;-32.000,00;53,04;-1,2;0;188,66;189,04;187,72;188,1;288,66;289,04;287,72;288,1;180;180;180;180
7/17/2017  12:28:00 AM;0;22,68;39,15;4,7;-32.000,00;53,04;-1,2;0;188,66;188,78;187,46;187,84;288,66;288,78;287,46;287,84;180;180;180;180
7/17/2017  12:29:00 AM;0;22,68;39,15;6,2;-32.000,00;53,04;-1,2;0;188,39;188,53;187,46;187,84;288,39;288,53;287,46;287,84;180;180;180;180
7/17/2017  12:30:00 AM;0;22,68;39,44;5,45;-32.000,00;53,04;-1,23;0;188,11;188,53;187,2;187,84;288,11;288,53;287,2;287,84;180;180;180;180
7/17/2017  12:31:00 AM;0;22,68;39,74;5,45;-32.000,00;53,04;-1,25;0;188,11;188,53;186,95;187,58;288,11;288,53;286,95;287,58;180;180;180;180
7/17/2017  12:32:00 AM;0;22,68;39,74;4,7;-32.000,00;53,04;-1,25;0;188,11;188,27;186,95;187,32;288,11;288,27;286,95;287,32;180;180;180;180
7/17/2017  12:33:00 AM;0;22,68;40,26;4,7;-32.000,00;53,04;-1,25;0;187,84;188,01;186,95;187,32;287,84;288,01;286,95;287,32;180;180;180;180
7/17/2017  12:34:00 AM;0;22,68;40,26;4,7;-32.000,00;53,04;-1,25;0;187,56;188,01;186,69;187,32;287,56;288,01;286,69;287,32;180;180;180;180
7/17/2017  12:35:00 AM;0;22,68;40,26;4,7;-32.000,00;53,04;-1,23;0;187,56;188,01;186,43;187,07;287,56;288,01;286,43;287,07;180;180;180;180
7/17/2017  12:36:00 AM;0;22,68;40,26;4,7;-32.000,00;53,04;-1,2;0;187,56;187,75;186,43;186,81;287,56;287,75;286,43;286,81;180;180;180;180
7/17/2017  12:37:00 AM;0;22,68;40,26;4,7;-32.000,00;53,04;-1,2;0;187,31;187,5;186,43;186,81;287,31;287,5;286,43;286,81;180;180;180;180
7/17/2017  12:38:00 AM;0;22,68;40,26;4,7;-32.000,00;53,04;-1,2;0;187,05;187,5;186,43;186,81;287,05;287,5;286,43;286,81;180;180;180;180
7/17/2017  12:39:00 AM;0;22,68;40,26;3,95;-32.000,00;53,04;-1,2;0;187,05;187,5;186,17;186,55;287,05;287,5;286,17;286,55;180;180;180;180
7/17/2017  12:40:00 AM;0;22,68;40,26;3,95;-32.000,00;53,04;-1,19;0;187,05;187,22;185,92;186,29;287,05;287,22;285,92;286,29;180;180;180;180
7/17/2017  12:41:00 AM;0;22,68;40,26;4,7;-32.000,00;53,04;-1,19;0;186,77;186,95;185,92;186,29;286,77;286,95;285,92;286,29;180;180;180;180
7/17/2017  12:42:00 AM;0;22,68;40,26;3,95;-32.000,00;53,04;-1,23;0;186,5;186,95;185,92;186,29;286,5;286,95;285,92;286,29;180;180;180;180
7/17/2017  12:43:00 AM;0;22,68;40,52;3,95;-32.000,00;53,04;-1,25;0;186,5;186,95;185,66;186,04;286,5;286,95;285,66;286,04;180;180;180;180
7/17/2017  12:44:00 AM;0;22,68;40,78;5,45;-32.000,00;53,04;-1,25;0;186,5;186,69;185,4;185,78;286,5;286,69;285,4;285,78;180;180;180;180
7/17/2017  12:45:00 AM;0;22,68;40,78;5,45;-32.000,00;53,04;-1,25;0;186,24;186,43;185,4;185,78;286,24;286,43;285,4;285,78;180;180;180;180
7/17/2017  12:46:00 AM;0;22,68;40,78;4,7;-32.000,00;53,04;-1,26;0;185,98;186,43;185,4;185,78;285,98;286,43;285,4;285,78;180;180;180;180
7/17/2017  12:47:00 AM;0;22,68;40,78;4,7;-32.000,00;53,04;-1,25;0;185,98;186,43;185,4;185,52;285,98;286,43;285,4;285,52;180;180;180;180
7/17/2017  12:48:00 AM;0;22,68;40,78;4,7;-32.000,00;53,04;-1,23;0;185,98;186,17;185,4;185,26;285,98;286,17;285,4;285,26;180;180;180;180
7/17/2017  12:49:00 AM;0;22,68;40,78;4,7;-32.000,00;53,04;-1,2;0;185,73;185,92;185,14;185,26;285,73;285,92;285,14;285,26;180;180;180;180
7/17/2017  12:50:00 AM;0;22,43;40,78;3,95;-32.000,00;53,04;-1,2;0;185,47;185,92;184,89;185,26;285,47;285,92;284,89;285,26;180;180;180;180
7/17/2017  12:51:00 AM;0;22,18;41,04;3,95;-32.000,00;53,04;-1,2;0;185,47;185,92;184,89;185,26;285,47;285,92;284,89;285,26;180;180;180;180
7/17/2017  12:52:00 AM;0;22,18;41,3;3,95;-32.000,00;53,04;-1,19;0;185,47;185,66;184,89;185,01;285,47;285,66;284,89;285,01;180;180;180;180
7/17/2017  12:53:00 AM;0;22,18;41,3;4,7;-32.000,00;53,04;-1,19;0;185,47;185,4;184,63;184,75;285,47;285,4;284,63;284,75;180;180;180;180
7/17/2017  12:54:00 AM;0;22,18;41,3;3,95;-32.000,00;53,04;-1,2;0;185,21;185,4;184,37;184,75;285,21;285,4;284,37;284,75;180;180;180;180
7/17/2017  12:55:00 AM;0;22,18;41,3;3,95;-32.000,00;53,04;-1,23;0;184,95;185,4;184,37;184,75;284,95;285,4;284,37;284,75;180;180;180;180
7/17/2017  12:56:00 AM;0;22,18;41,3;3,95;-32.000,00;53,04;-1,25;0;184,95;185,4;184,37;184,75;284,95;285,4;284,37;284,75;180;180;180;180
7/17/2017  12:57:00 AM;0;22,18;41,3;3,95;-32.000,00;53,04;-1,25;0;184,95;185,14;184,37;184,49;284,95;285,14;284,37;284,49;180;180;180;180
7/17/2017  12:58:00 AM;0;22,18;41,3;3,95;-32.000,00;53,04;-1,25;0;184,95;184,89;184,37;184,23;284,95;284,89;284,37;284,23;180;180;180;180
7/17/2017  12:59:00 AM;0;22,18;41,3;3,95;-32.000,00;53,04;-1,26;0;184,7;184,89;184,11;184,23;284,7;284,89;284,11;284,23;180;180;180;180
7/17/2017  1:00:00 AM;0;22,18;41,3;4,7;-32.000,00;53,04;-1,22;0;184,44;184,89;183,86;184,23;284,44;284,89;283,86;284,23;180;180;180;180
7/17/2017  1:01:00 AM;0;22,18;41,55;3,95;-32.000,00;53,04;-1,19;0;184,44;184,89;183,86;184,23;284,44;284,89;283,86;284,23;180;180;180;180
7/17/2017  1:02:00 AM;0;22,18;41,8;4,7;-32.000,00;53,04;-1,2;0;184,44;184,63;183,86;183,98;284,44;284,63;283,86;283,98;180;180;180;180
7/17/2017  1:03:00 AM;0;22,18;41,8;3,95;-32.000,00;53,04;-1,2;0;184,44;184,37;183,86;183,72;284,44;284,37;283,86;283,72;180;180;180;180
7/17/2017  1:04:00 AM;0;22,18;41,8;4,7;-32.000,00;53,04;-1,2;0;184,18;184,37;183,58;183,72;284,18;284,37;283,58;283,72;180;180;180;180
7/17/2017  1:05:00 AM;0;22,18;41,8;5,45;-32.000,00;53,04;-1,19;0;183,92;184,37;183,31;183,72;283,92;284,37;283,31;283,72;180;180;180;180
7/17/2017  1:06:00 AM;0;22,18;41,8;5,45;-32.000,00;53,04;-1,2;0;183,92;184,37;183,31;183,72;283,92;284,37;283,31;283,72;180;180;180;180
7/17/2017  1:07:00 AM;0;22,18;41,8;5,45;-32.000,00;53,04;-1,2;0;183,92;184,11;183,31;183,46;283,92;284,11;283,31;283,46;180;180;180;180
7/17/2017  1:08:00 AM;0;22,18;41,8;4,7;-32.000,00;53,04;-1,25;0;183,92;183,86;183,31;183,2;283,92;283,86;283,31;283,2;180;180;180;180
7/17/2017  1:09:00 AM;0;22,18;41,8;4,7;-32.000,00;53,04;-1,25;0;183,67;183,86;183,31;183,2;283,67;283,86;283,31;283,2;180;180;180;180
7/17/2017  1:10:00 AM;0;22,18;41,8;3,95;-32.000,00;53,04;-1,25;0;183,41;183,86;183,05;183,2;283,41;283,86;283,05;283,2;180;180;180;180
7/17/2017  1:11:00 AM;0,07;22,18;42,07;3,95;-32.000,00;53,04;-1,25;0;183,41;183,86;182,79;183,2;283,41;283,86;282,79;283,2;180;180;180;180
7/17/2017  1:12:00 AM;0,07;22,18;42,34;4,7;-32.000,00;53,04;-1,25;0;183,41;183,6;182,79;183,2;283,41;283,6;282,79;283,2;180;180;180;180
7/17/2017  1:13:00 AM;0,05;22,18;42,34;4,7;-32.000,00;53,04;-1,2;0;183,41;183,34;182,79;182,95;283,41;283,34;282,79;282,95;180;180;180;180
7/17/2017  1:14:00 AM;0;22,18;42,34;4,7;-32.000,00;53,04;-1,19;0;183,41;183,34;182,79;182,69;283,41;283,34;282,79;282,69;180;180;180;180
7/17/2017  1:15:00 AM;0;22,18;42,34;3,95;-32.000,00;53,04;-1,18;0;183,15;183,34;182,53;182,69;283,15;283,34;282,53;282,69;180;180;180;180
7/17/2017  1:16:00 AM;0;22,18;42,34;4,7;-32.000,00;53,04;-1,05;0;182,89;183,34;182,28;182,69;282,89;283,34;282,28;282,69;180;180;180;180
7/17/2017  1:17:00 AM;0;22,18;42,34;3,95;-32.000,00;53,04;-0,81;0;182,89;183,08;182,28;182,69;282,89;283,08;282,28;282,69;180;180;180;180
7/17/2017  1:18:00 AM;0;22,18;42,34;2,45;-32.000,00;53,04;-0,56;0;182,89;182,83;182,28;182,69;282,89;282,83;282,28;282,69;180;180;180;180
7/17/2017  1:19:00 AM;0;22,18;42,34;4,7;-32.000,00;53,05;-0,54;0;182,89;182,83;182,28;182,43;282,89;282,83;282,28;282,43;180;180;180;180
7/17/2017  1:20:00 AM;0;22,18;42,34;3,2;-32.000,00;53,05;-0,56;0;182,64;182,83;182;182,17;282,64;282,83;282;282,17;180;180;180;180
7/17/2017  1:21:00 AM;0;22,18;42,34;5,45;-32.000,00;53,05;-0,56;0;182,38;182,83;181,73;182,17;282,38;282,83;281,73;282,17;180;180;180;180
7/17/2017  1:22:00 AM;0;22,18;42,34;3,2;-32.000,00;53,05;-0,56;0;182,38;182,83;181,73;182,17;282,38;282,83;281,73;282,17;180;180;180;180
7/17/2017  1:23:00 AM;0;22,18;42,34;3,95;-32.000,00;53,05;-0,56;0;182,38;182,57;181,73;182,17;282,38;282,57;281,73;282,17;180;180;180;180
7/17/2017  1:24:00 AM;0;22,18;42,34;4,7;-32.000,00;53,05;-0,56;0;182,38;182,31;181,73;181,9;282,38;282,31;281,73;281,9;180;180;180;180
7/17/2017  1:25:00 AM;0;22,18;42,34;3,95;-32.000,00;53,05;-0,54;0;182,11;182,31;181,73;181,62;282,11;282,31;281,73;281,62;180;180;180;180
7/17/2017  1:26:00 AM;0;22,18;42,34;3,95;-32.000,00;53,05;-0,51;0;181,83;182,31;181,45;181,62;281,83;282,31;281,45;281,62;180;180;180;180
7/17/2017  1:27:00 AM;0;22,18;42,34;3,95;-32.000,00;53,05;-0,5;0;181,83;182,31;181,18;181,62;281,83;282,31;281,18;281,62;180;180;180;180
7/17/2017  1:28:00 AM;0;22,18;42,34;3,2;-32.000,00;53,05;-0,5;0;181,83;182,05;181,18;181,62;281,83;282,05;281,18;281,62;180;180;180;180
7/17/2017  1:29:00 AM;0;21,93;42,59;3,2;-32.000,00;53,05;-0,51;0;181,83;181,8;181,18;181,37;281,83;281,8;281,18;281,37;180;180;180;180
7/17/2017  1:30:00 AM;0;21,68;42,85;3,95;-32.000,00;53,05;-0,51;0;181,83;181,8;181,18;181,11;281,83;281,8;281,18;281,11;180;180;180;180
7/17/2017  1:31:00 AM;0;21,68;43,11;3,2;-32.000,00;53,05;-0,5;0;181,57;181,8;180,92;181,11;281,57;281,8;280,92;281,11;180;180;180;180
7/17/2017  1:32:00 AM;0;21,68;43,37;3,2;-32.000,00;53,05;-0,52;0;181,32;181,8;180,66;181,11;281,32;281,8;280,66;281,11;180;180;180;180
7/17/2017  1:33:00 AM;0;21,68;43,37;4,7;-32.000,00;53,05;-0,56;0;181,32;181,8;180,66;181,11;281,32;281,8;280,66;281,11;180;180;180;180
7/17/2017  1:34:00 AM;0;21,68;43,37;3,95;-32.000,00;53,05;-0,57;0;181,32;181,54;180,66;180,85;281,32;281,54;280,66;280,85;180;180;180;180
7/17/2017  1:35:00 AM;0;21,68;43,37;3,95;-32.000,00;53,05;-0,56;0;181,32;181,28;180,66;180,59;281,32;281,28;280,66;280,59;180;180;180;180
7/17/2017  1:36:00 AM;0;21,68;43,37;3,2;-32.000,00;53,05;-0,56;0;181,06;181,28;180,41;180,59;281,06;281,28;280,41;280,59;180;180;180;180
7/17/2017  1:37:00 AM;0;21,68;43,37;3,2;-32.000,00;53,05;-0,54;0;180,8;181,28;180,15;180,59;280,8;281,28;280,15;280,59;180;180;180;180
7/17/2017  1:38:00 AM;0;21,68;43,63;3,2;-32.000,00;53,05;-0,51;0;180,8;181,28;180,15;180,59;280,8;281,28;280,15;280,59;180;180;180;180
7/17/2017  1:39:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,51;0;180,8;181,02;180,15;180,34;280,8;281,02;280,15;280,34;180;180;180;180
7/17/2017  1:40:00 AM;0;21,68;43,89;3,2;-32.000,00;53,05;-0,51;0;180,8;180,77;179,89;180,08;280,8;280,77;279,89;280,08;180;180;180;180
7/17/2017  1:41:00 AM;0;21,68;43,89;3,95;-32.000,00;53,05;-0,5;0;180,8;180,77;179,63;180,08;280,8;280,77;279,63;280,08;180;180;180;180
7/17/2017  1:42:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,5;0;180,54;180,77;179,63;180,08;280,54;280,77;279,63;280,08;180;180;180;180
7/17/2017  1:43:00 AM;0;21,68;43,89;3,2;-32.000,00;53,05;-0,51;0;180,29;180,77;179,63;180,08;280,29;280,77;279,63;280,08;180;180;180;180
7/17/2017  1:44:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,54;0;180,29;180,51;179,63;179,82;280,29;280,51;279,63;279,82;180;180;180;180
7/17/2017  1:45:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,56;0;180,29;180,25;179,63;179,56;280,29;280,25;279,63;279,56;180;180;180;180
7/17/2017  1:46:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,56;0;180,29;180,25;179,38;179,56;280,29;280,25;279,38;279,56;180;180;180;180
7/17/2017  1:47:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,57;0;180,03;180,25;179,12;179,56;280,03;280,25;279,12;279,56;180;180;180;180
7/17/2017  1:48:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,56;0;179,77;180,25;179,12;179,56;279,77;280,25;279,12;279,56;180;180;180;180
7/17/2017  1:49:00 AM;0;21,68;43,89;0;-32.000,00;53,05;-0,54;0;179,77;179,99;179,12;179,31;279,77;279,99;279,12;279,31;180;180;180;180
7/17/2017  1:50:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,51;0;179,77;179,74;179,12;179,05;279,77;279,74;279,12;279,05;180;180;180;180
7/17/2017  1:51:00 AM;0;21,68;43,89;2,45;-32.000,00;53,05;-0,52;0;179,77;179,74;178,84;179,05;279,77;279,74;278,84;279,05;180;180;180;180
7/17/2017  1:52:00 AM;0;21,68;43,89;3,2;-32.000,00;53,05;-0,53;0;179,51;179,74;178,57;179,05;279,51;279,74;278,57;279,05;180;180;180;180
7/17/2017  1:53:00 AM;0;21,68;43,89;1,7;-32.000,00;53,05;-0,5;0;179,26;179,74;178,57;179,05;279,26;279,74;278,57;279,05;180;180;180;180
7/17/2017  1:54:00 AM;0;21,68;43,89;0;-32.000,00;53,05;-0,51;0;179,26;179,48;178,57;178,79;279,26;279,48;278,57;278,79;180;180;180;180
7/17/2017  1:55:00 AM;0;21,68;44,14;0;-32.000,00;53,05;-0,51;0;179,26;179,22;178,57;178,53;279,26;279,22;278,57;278,53;180;180;180;180
7/17/2017  1:56:00 AM;0,05;21,68;44,39;0;-32.000,00;53,05;-0,54;0;179,26;179,22;178,31;178,53;279,26;279,22;278,31;278,53;180;180;180;180
7/17/2017  1:57:00 AM;0;21,68;44,39;0;-32.000,00;53,05;-0,56;0;179;179,22;178,05;178,53;279;279,22;278,05;278,53;180;180;180;180
7/17/2017  1:58:00 AM;0,05;21,68;44,39;0;-32.000,00;53,05;-0,56;0;178,74;179,22;178,05;178,53;278,74;279,22;278,05;278,53;180;180;180;180
7/17/2017  1:59:00 AM;0;21,68;44,39;0;-32.000,00;53,05;-0,56;0;178,74;178,95;178,05;178,28;278,74;278,95;278,05;278,28;180;180;180;180
7/17/2017  2:00:00 AM;0;21,42;44,39;0;-32.000,00;53,05;-0,56;0;178,74;178,67;178,05;178,02;278,74;278,67;278,05;278,02;180;180;180;180
7/17/2017  2:01:00 AM;0;21,16;44,7;0;-32.000,00;53,05;-0,56;0;178,74;178,67;178,05;178,02;278,74;278,67;278,05;278,02;180;180;180;180
7/17/2017  2:02:00 AM;0;21,16;45,02;0;-32.000,00;53,05;-0,52;0;178,48;178,67;177,8;178,02;278,48;278,67;277,8;278,02;180;180;180;180
7/17/2017  2:03:00 AM;0;21,16;45,02;0;-32.000,00;53,05;-0,51;0;178,23;178,67;177,54;178,02;278,23;278,67;277,54;278,02;180;180;180;180
7/17/2017  2:04:00 AM;0;21,16;45,02;0;-32.000,00;53,05;-0,51;0;178,23;178,41;177,54;177,76;278,23;278,41;277,54;277,76;180;180;180;180
7/17/2017  2:05:00 AM;0;21,16;45,02;0;-32.000,00;53,05;-0,51;0;178,23;178,16;177,54;177,5;278,23;278,16;277,54;277,5;180;180;180;180
7/17/2017  2:06:00 AM;0;21,16;45,02;0;-32.000,00;53,05;-0,51;0;178,23;178,16;177,28;177,5;278,23;278,16;277,28;277,5;180;180;180;180
7/17/2017  2:07:00 AM;0;21,16;45,02;0;-32.000,00;53,05;-0,51;0;177,97;178,16;177,02;177,5;277,97;278,16;277,02;277,5;180;180;180;180
7/17/2017  2:08:00 AM;0;21,16;36,14;0;-32.000,00;53,05;-0,51;0;177,71;178,16;177,02;177,5;277,71;278,16;277,02;277,5;180;180;180;180
7/17/2017  2:09:00 AM;0;21,16;45,44;3,2;-32.000,00;53,05;-0,54;0;177,71;177,9;177,02;177,25;277,71;277,9;277,02;277,25;180;180;180;180
7/17/2017  2:10:00 AM;0;21,16;45,69;3,2;-32.000,00;53,05;-0,56;0;177,71;177,64;177,02;176,99;277,71;277,64;277,02;276,99;180;180;180;180
7/17/2017  2:11:00 AM;0;21,16;45,69;3,2;-32.000,00;53,05;-0,56;0;177,71;177,64;176,77;176,99;277,71;277,64;276,77;276,99;180;180;180;180
7/17/2017  2:12:00 AM;0;21,16;45,69;2,45;-32.000,00;53,05;-0,56;0;177,45;177,64;176,51;176,99;277,45;277,64;276,51;276,99;180;180;180;180
7/17/2017  2:13:00 AM;0;20,91;45,69;1,7;-32.000,00;53,05;-0,56;0;177,2;177,64;176,51;176,99;277,2;277,64;276,51;276,99;180;180;180;180
7/17/2017  2:14:00 AM;0;20,66;45,69;0;-32.000,00;53,05;-0,55;0;177,2;177,38;176,51;176,73;277,2;277,38;276,51;276,73;180;180;180;180
7/17/2017  2:15:00 AM;0;20,66;45,69;0;-32.000,00;53,05;-0,52;0;177,2;177,13;176,51;176,47;277,2;277,13;276,51;276,47;180;180;180;180
7/17/2017  2:16:00 AM;0;20,66;45,94;0;-32.000,00;53,05;-0,51;0;177,2;177,13;176,23;176,47;277,2;277,13;276,23;276,47;180;180;180;180
7/17/2017  2:17:00 AM;0;20,66;46,2;0;-32.000,00;53,05;-0,5;0;176,94;177,13;175,96;176,47;276,94;277,13;275,96;276,47;180;180;180;180
7/17/2017  2:18:00 AM;0;20,4;46,2;0;-32.000,00;53,05;-0,5;0;176,68;177,13;175,96;176,47;276,68;277,13;275,96;276,47;180;180;180;180
7/17/2017  2:19:00 AM;0;20,14;46,45;0;-32.000,00;53,06;-0,5;0;176,68;176,87;175,96;176,2;276,68;276,87;275,96;276,2;180;180;180;180
7/17/2017  2:20:00 AM;0;20,14;46,71;0;-32.000,00;53,06;-0,5;0;176,68;176,61;175,96;175,93;276,68;276,61;275,96;275,93;180;180;180;180
7/17/2017  2:21:00 AM;0;20,14;46,71;0;-32.000,00;53,06;-0,51;0;176,68;176,61;175,96;175,93;276,68;276,61;275,96;275,93;180;180;180;180
7/17/2017  2:22:00 AM;0;20,14;46,71;0;-32.000,00;53,06;-0,52;0;176,42;176,61;175,7;175,93;276,42;276,61;275,7;275,93;180;180;180;180
7/17/2017  2:23:00 AM;0;20,14;46,71;3,2;-32.000,00;53,06;-0,56;0;176,17;176,61;175,44;175,93;276,17;276,61;275,44;275,93;180;180;180;180
7/17/2017  2:24:00 AM;0;20,14;46,71;3,2;-32.000,00;53,06;-0,56;0;176,17;176,35;175,44;175,93;276,17;276,35;275,44;275,93;180;180;180;180
7/17/2017  2:25:00 AM;0;20,4;46,71;3,2;-32.000,00;53,06;-0,56;0;176,17;176,1;175,44;175,67;276,17;276,1;275,44;275,67;180;180;180;180
7/17/2017  2:26:00 AM;0,05;20,67;46,71;3,2;-32.000,00;53,06;-0,56;0;176,17;176,1;175,44;175,41;276,17;276,1;275,44;275,41;180;180;180;180
7/17/2017  2:27:00 AM;0,07;20,67;46,71;3,95;-32.000,00;53,06;-0,56;0;175,91;176,1;174,93;175,41;275,91;276,1;274,93;275,41;180;180;180;180
7/17/2017  2:28:00 AM;0,11;20,67;46,71;3,2;-32.000,00;53,06;-0,54;0;175,65;176,1;174,93;175,41;275,65;276,1;274,93;275,41;180;180;180;180
7/17/2017  2:29:00 AM;0,12;20,67;46,71;2,45;-32.000,00;53,06;-0,51;0;175,65;175,84;174,93;175,15;275,65;275,84;274,93;275,15;180;180;180;180
7/17/2017  2:30:00 AM;0,07;20,67;46,71;3,95;-32.000,00;53,06;-0,5;0;175,65;175,58;174,93;174,9;275,65;275,58;274,93;274,9;180;180;180;180
7/17/2017  2:31:00 AM;0,07;20,67;46,71;3,95;-32.000,00;53,06;-0,51;0;175,65;175,58;174,93;174,9;275,65;275,58;274,93;274,9;180;180;180;180
7/17/2017  2:32:00 AM;0,12;20,67;46,71;3,2;-32.000,00;53,06;-0,52;0;175,39;175,58;174,93;174,9;275,39;275,58;274,93;274,9;180;180;180;180
7/17/2017  2:33:00 AM;0,12;20,67;46,71;3,2;-32.000,00;53,06;-0,52;0;175,14;175,58;174,93;174,9;275,14;275,58;274,93;274,9;180;180;180;180
7/17/2017  2:34:00 AM;0,12;20,67;46,71;2,45;-32.000,00;53,06;-0,52;0;175,14;175,32;174,93;174,9;275,14;275,32;274,93;274,9;180;180;180;180
7/17/2017  2:35:00 AM;0,12;20,67;46,98;3,2;-32.000,00;53,06;-0,54;0;175,14;175,07;174,93;174,9;275,14;275,07;274,93;274,9;180;180;180;180
7/17/2017  2:36:00 AM;0,12;20,67;47,26;3,2;-32.000,00;53,06;-0,57;0;175,14;175,07;174,67;174,9;275,14;275,07;274,67;274,9;180;180;180;180
