15,1.527568715,1069.153616,0.004562057,4.26698E-06,0.136755421,3029.553969
65,1.678008549,1026.97177,0.001684674,1.64043E-06,0.131720132,83048.06864
105,1.791193369,993.939727,0.000886185,8.91588E-07,0.12706369,152202.4314
155,1.926767415,952.3248922,0.000575382,6.04186E-07,0.120460113,244581.3618
205,2.059169071,908.9974394,0.000419965,4.62009E-07,0.112988945,343202.3991
255,2.192031467,862.5090657,0.000264671,3.06862E-07,0.104652802,447784.0368
305,2.328987734,811.4114679,0.000191801,2.36379E-07,0.095454375,558035.8079
355,2.473671003,754.2563431,0.000224303,2.97383E-07,0.085396492,673542.4148
405,2.629714403,689.5953882,2.8858E-05,4.18477E-08,0.074482191,793647.8591
